track_id,display_name,delta,track_type,ref_val,alt_val,abs_delta,rank
ENCSR902OPY,subcutaneous abdominal adipose tissue | Histone ChIP-se,0.015625,BigWig,0.7421875,0.7578125,0.015625,1639
ENCSR150GWJ,substantia nigra | Histone ChIP-seq | H3K4me1,-0.015625,BigWig,0.796875,0.78125,0.015625,1640
ENCSR479GJI,temporal lobe | Histone ChIP-seq | H3K4me1,-0.015625,BigWig,0.83203125,0.81640625,0.015625,1641
ENCSR717AJD,temporal lobe | Histone ChIP-seq | H3K4me3,0.015625,BigWig,0.65234375,0.66796875,0.015625,1642
ENCSR298PMB,thymus | Histone ChIP-seq | H3K9me3,-0.015625,BigWig,0.8984375,0.8828125,0.015625,1643
ENCSR406VUH,thymus | Histone ChIP-seq | H3K9me3,-0.015625,BigWig,0.9453125,0.9296875,0.015625,1644
ENCSR559WMK,tongue | DNase-seq,-0.015625,BigWig,0.67578125,0.66015625,0.015625,1645
ENCSR759UNY,tongue | DNase-seq,-0.015625,BigWig,0.6875,0.671875,0.015625,1646
ENCSR979ZJS,transverse colon | DNase-seq,-0.015625,BigWig,0.796875,0.78125,0.015625,1647
ENCSR749ABB,transverse colon | Histone ChIP-seq | H3K36me3,0.015625,BigWig,0.75390625,0.76953125,0.015625,1648
ENCSR813ZEY,transverse colon | Histone ChIP-seq | H3K4me3,0.015625,BigWig,0.66015625,0.67578125,0.015625,1649
ENCSR507SRD,trophoblast | Histone ChIP-seq | H3K27ac,0.015625,BigWig,0.62890625,0.64453125,0.015625,1650
ENCSR955XFL,trophoblast | Histone ChIP-seq | H3K27ac,0.015625,BigWig,0.60546875,0.62109375,0.015625,1651
ENCSR482KJD,trophoblast | Histone ChIP-seq | H3K36me3,-0.015625,BigWig,0.76953125,0.75390625,0.015625,1652
ENCSR490JVQ,upper lobe of left lung | DNase-seq,-0.015625,BigWig,0.97265625,0.95703125,0.015625,1653
ENCSR869GBP,upper lobe of left lung | Histone ChIP-seq | H3K36me3,-0.015625,BigWig,0.92578125,0.91015625,0.015625,1654
ENCSR237WJY,uterus | DNase-seq,-0.015625,BigWig,0.87890625,0.86328125,0.015625,1655
CNhs11268_M,Burkitt's lymphoma cell line | CAGE,0.015625,BigWig,0.51171875,0.52734375,0.015625,1656
CNhs11836_P,Ewing's sarcoma cell line | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1657
CNhs10738_P,adult T-cell leukemia cell line | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1658
CNhs11838_P,alveolar cell carcinoma cell line | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1659
CNhs10742_P,astrocytoma cell line | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1660
CNhs10750_P,bile duct carcinoma cell line | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1661
CNhs10736_P,breast carcinoma cell line | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1662
CNhs11840_P,bronchioalveolar carcinoma cell line | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1663
CNhs11886_P,chronic myeloblastic leukemia (CML) cell line | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1664
CNhs11865_P,chronic myelogenous leukemia (CML) cell line | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1665
CNhs11100_P,ductal cell carcinoma cell line | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1666
CNhs11047_P,embryonic kidney cell line | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1667
CNhs11732_P,embryonic pancreas cell line | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1668
CNhs11814_M,embryonic pancreas cell line | CAGE,0.015625,BigWig,0.51953125,0.53515625,0.015625,1669
CNhs11247_P,epithelioid sarcoma cell line | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1670
CNhs11860_P,fibrosarcoma cell line | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1671
CNhs11738_P,gastrointestinal carcinoma cell line | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1672
CNhs11274_P,giant cell carcinoma cell line | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1673
CNhs10731_M,glioma cell line | CAGE,0.015625,BigWig,0.515625,0.53125,0.015625,1674
CNhs11281_P,melanoma cell line | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1675
CNhs12839_P,merkel cell carcinoma cell line | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1676
CNhs13065_M,mesothelioma cell line | CAGE,0.015625,BigWig,0.50390625,0.51953125,0.015625,1677
CNhs13072_P,mesothelioma cell line | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1678
CNhs13073_P,mesothelioma cell line | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1679
CNhs11873_P,mucinous cystadenocarcinoma cell line | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1680
CNhs11821_P,myxofibrosarcoma cell line | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1681
CNhs11818_P,neuroblastoma cell line | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1682
CNhs11753_P,neuroectodermal tumor cell line | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1683
CNhs11866_P,neuroectodermal tumor cell line | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1684
CNhs11894_P,normal embryonic palatal mesenchymal cell line | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1685
CNhs11716_P,papillary adenocarcinoma cell line | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1686
CNhs11933_P,pleomorphic hepatocellular carcinoma cell line | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1687
CNhs13508_P,serous adenocarcinoma cell line | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1688
CNhs11270_P,signet ring carcinoma cell line | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1689
CNhs11876_P,testicular germ cell embryonal carcinoma cell line | CA,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1690
CNhs14139_M,thymic carcinoma cell line | CAGE,0.015625,BigWig,0.515625,0.53125,0.015625,1691
CNhs11813_M,xeroderma pigentosum b cell line | CAGE,0.015625,BigWig,0.51953125,0.53515625,0.015625,1692
CNhs12069_M,Adipocyte - perirenal | CAGE,0.015625,BigWig,0.515625,0.53125,0.015625,1693
CNhs10864_P,Astrocyte - cerebral cortex | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1694
CNhs12546_M,Basophils | CAGE,0.015625,BigWig,0.5078125,0.5234375,0.015625,1695
CNhs10852_M,CD14+ Monocytes | CAGE,0.015625,BigWig,0.515625,0.53125,0.015625,1696
CNhs13208_P,CD14+CD16+ Monocytes | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1697
CNhs13216_P,CD14+CD16- Monocytes | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1698
CNhs13207_P,CD14-CD16+ Monocytes | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1699
CNhs12177_M,"CD19+ B Cells (pluriselect), donation1 | CAGE",0.015625,BigWig,0.5078125,0.5234375,0.015625,1700
CNhs12205_M,CD34+ Progenitors | CAGE,0.015625,BigWig,0.5078125,0.5234375,0.015625,1701
CNhs12553_M,"CD34+ stem cells - adult bone marrow derived, tech  | C",0.015625,BigWig,0.5078125,0.5234375,0.015625,1702
CNhs12176_M,"CD8+ T Cells (pluriselect), donation1 | CAGE",0.015625,BigWig,0.5078125,0.5234375,0.015625,1703
CNhs12341_P,Cardiac Myocyte | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1704
CNhs10871_P,Ciliary Epithelial Cells | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1705
CNhs10872_P,Endothelial Cells - Umbilical vein | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1706
CNhs10866_P,Fibroblast - Gingival | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1707
CNhs11348_M,Fibroblast - Mammary | CAGE,0.015625,BigWig,0.51953125,0.53515625,0.015625,1708
CNhs12493_M,"Fibroblast - Periodontal Ligament,  (PL29) | CAGE",0.015625,BigWig,0.51171875,0.52734375,0.015625,1709
CNhs11896_P,"Gingival epithelial cells,  (GEA14) | CAGE",-0.015625,BigWig,0.51953125,0.50390625,0.015625,1710
CNhs11903_P,"Gingival epithelial cells,  (GEA15) | CAGE",-0.015625,BigWig,0.51953125,0.50390625,0.015625,1711
CNhs12075_P,Hepatic Sinusoidal Endothelial Cells | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1712
CNhs10846_M,Mesenchymal Stem Cells - Vertebral | CAGE,0.015625,BigWig,0.5078125,0.5234375,0.015625,1713
CNhs11316_P,Mesenchymal Stem Cells - bone marrow | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1714
CNhs10845_P,Mesenchymal stem cells - hepatic | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1715
CNhs10845_M,Mesenchymal stem cells - hepatic | CAGE,0.015625,BigWig,0.5234375,0.5390625,0.015625,1716
CNhs11317_P,Pericytes | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1717
CNhs11052_P,Preadipocyte - breast | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1718
CNhs11065_P,Preadipocyte - omental | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1719
CNhs12065_P,Preadipocyte - perirenal | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1720
CNhs11332_P,Renal Epithelial Cells | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1721
CNhs11333_P,Renal Mesangial Cells | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1722
CNhs11330_P,Renal Proximal Tubular Epithelial Cell | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1723
CNhs12073_P,Schwann Cells | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1724
CNhs11088_P,Smooth Muscle Cells - Coronary Artery | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1725
CNhs12595_P,Smooth Muscle Cells - Intestinal | CAGE,-0.015625,BigWig,0.5234375,0.5078125,0.015625,1726
CNhs11089_P,Smooth Muscle Cells - Pulmonary Artery | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1727
CNhs11091_P,Smooth Muscle Cells - Umbilical Artery | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1728
CNhs12569_P,Smooth Muscle Cells - Umbilical Vein | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1729
CNhs14190_P,"Smooth muscle cells - airway, control | CAGE",-0.015625,BigWig,0.515625,0.5,0.015625,1730
CNhs11076_M,"Whole blood (ribopure), donation2 | CAGE",0.015625,BigWig,0.515625,0.53125,0.015625,1731
CNhs12518_M,common myeloid progenitor CMP | CAGE,0.015625,BigWig,0.5078125,0.5234375,0.015625,1732
CNhs12366_P,mesenchymal precursor cell - bone marrow | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1733
CNhs12374_P,mesenchymal precursor cell - ovarian cancer metastasis,-0.015625,BigWig,0.515625,0.5,0.015625,1734
CNhs12810_P,salivary acinar cells | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1735
CNhs11797_P,"brain, fetal, pool1 | CAGE",-0.015625,BigWig,0.515625,0.5,0.015625,1736
CNhs11797_M,"brain, fetal, pool1 | CAGE",0.015625,BigWig,0.51171875,0.52734375,0.015625,1737
CNhs11792_M,"breast, adult | CAGE",0.015625,BigWig,0.546875,0.5625,0.015625,1738
CNhs12323_P,"cerebellum, adult | CAGE",-0.015625,BigWig,0.51953125,0.50390625,0.015625,1739
CNhs13437_P,cerebrospinal fluid | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1740
CNhs10619_P,"colon, adult, pool1 | CAGE",-0.015625,BigWig,0.515625,0.5,0.015625,1741
CNhs11781_P,"duodenum, fetal, tech  | CAGE",-0.015625,BigWig,0.515625,0.5,0.015625,1742
CNhs12848_P,"gall bladder, adult | CAGE",-0.015625,BigWig,0.515625,0.5,0.015625,1743
CNhs12319_M,"globus pallidus, adult | CAGE",0.015625,BigWig,0.703125,0.71875,0.015625,1744
CNhs14082_P,"globus pallidus, newborn | CAGE",-0.015625,BigWig,0.515625,0.5,0.015625,1745
CNhs10653_P,"heart, fetal, pool1 | CAGE",-0.015625,BigWig,0.515625,0.5,0.015625,1746
CNhs11788_M,"lymph node, adult | CAGE",0.015625,BigWig,0.52734375,0.54296875,0.015625,1747
CNhs10626_P,"ovary, adult, pool1 | CAGE",-0.015625,BigWig,0.51953125,0.50390625,0.015625,1748
CNhs11756_P,"pancreas, adult | CAGE",-0.015625,BigWig,0.515625,0.5,0.015625,1749
CNhs11677_P,"salivary gland, adult, pool1 | CAGE",-0.015625,BigWig,0.515625,0.5,0.015625,1750
CNhs13454_P,skeletal muscle - soleus muscle | CAGE,-0.015625,BigWig,0.51953125,0.50390625,0.015625,1751
CNhs11776_M,"skeletal muscle, fetal | CAGE",0.015625,BigWig,0.51171875,0.52734375,0.015625,1752
CNhs13807_P,spinal cord - adult | CAGE,-0.015625,BigWig,0.515625,0.5,0.015625,1753
CNhs12227_P,"spinal cord, adult | CAGE",-0.015625,BigWig,0.515625,0.5,0.015625,1754
CNhs12998_P,"testis, adult, pool2 | CAGE",-0.015625,BigWig,0.5234375,0.5078125,0.015625,1755
CNhs11765_P,"umbilical cord, fetal | CAGE",-0.015625,BigWig,0.51953125,0.50390625,0.015625,1756
CNhs12844_P,"vein, adult | CAGE",-0.015625,BigWig,0.515625,0.5,0.015625,1757
GTEX-13PVR-0226-SM-5RQJI.1,adrenal gland | RNA-seq,-0.015625,BigWig,1.0,0.984375,0.015625,1758
GTEX-14PKV-0726-SM-686ZF.1,adrenal gland | RNA-seq,-0.015625,BigWig,1.0,0.984375,0.015625,1759
GTEX-1EX96-0011-R4a-SM-ARU82.1,brain | RNA-seq,-0.015625,BigWig,1.0,0.984375,0.015625,1760
GTEX-S32W-1326-SM-4AD5Q.1,fallopian tube | RNA-seq,-0.015625,BigWig,1.0,0.984375,0.015625,1761
GTEX-T6MO-1026-SM-4DM72.1,fallopian tube | RNA-seq,-0.015625,BigWig,1.0,0.984375,0.015625,1762
GTEX-14PJ4-0526-SM-6871G.1,spleen | RNA-seq,-0.015625,BigWig,1.0,0.984375,0.015625,1763
GTEX-15DYW-1426-SM-6LPIW.1,spleen | RNA-seq,-0.015625,BigWig,1.0,0.984375,0.015625,1764
GTEX-1F75I-0226-SM-7MKHQ.1,spleen | RNA-seq,-0.015625,BigWig,1.0,0.984375,0.015625,1765
start_codon,start codon,0.01318359375,BED,0.0849609375,0.09814453125,0.01318359375,1766
polyA_signal,polyA signal,-0.011962890625,BED,0.057373046875,0.04541015625,0.011962890625,1767
5UTR-,5UTR-,0.01171875,BED,0.1875,0.19921875,0.01171875,1768
ENCSR000ASH,A549 | Histone ChIP-seq | H3K4me3,0.01171875,BigWig,0.62109375,0.6328125,0.01171875,1769
ENCSR000AUN,A549 | Histone ChIP-seq | H3K9me3,0.01171875,BigWig,0.67578125,0.6875,0.01171875,1770
ENCSR521IZK,A673 | Histone ChIP-seq | H3K4me1,0.01171875,BigWig,0.53125,0.54296875,0.01171875,1771
ENCSR435FGK,A673 | Histone ChIP-seq | H3K4me3,0.01171875,BigWig,0.5625,0.57421875,0.01171875,1772
ENCSR475NLR,ACC112 | Histone ChIP-seq | H3K27me3,-0.01171875,BigWig,0.81640625,0.8046875,0.01171875,1773
ENCSR726ZZX,ACC112 | Histone ChIP-seq | H3K4me1,0.01171875,BigWig,0.5625,0.57421875,0.01171875,1774
ENCSR000ELX,AG04449 | DNase-seq,-0.01171875,BigWig,0.76171875,0.75,0.01171875,1775
ENCSR000EIV,AG08395 | DNase-seq,-0.01171875,BigWig,0.82421875,0.8125,0.01171875,1776
ENCSR000EMA,AG09319 | DNase-seq,-0.01171875,BigWig,0.6875,0.67578125,0.01171875,1777
ENCSR000EKI,CWRU1 | DNase-seq,-0.01171875,BigWig,0.86328125,0.8515625,0.01171875,1778
ENCSR000DQM,Caco-2 | Histone ChIP-seq | H3K4me3,-0.01171875,BigWig,0.58203125,0.5703125,0.01171875,1779
ENCSR000ASX,DND-41 | Histone ChIP-seq | H3K27me3,0.01171875,BigWig,0.8359375,0.84765625,0.01171875,1780
ENCSR000ARA,DND-41 | Histone ChIP-seq | H3K4me3,-0.01171875,BigWig,0.66796875,0.65625,0.01171875,1781
ENCSR730FLZ,ES-I3 | Histone ChIP-seq | H3K4me1,-0.01171875,BigWig,0.6796875,0.66796875,0.01171875,1782
ENCSR097ORD,ES-I3 | Histone ChIP-seq | H3K9ac,-0.01171875,BigWig,0.6484375,0.63671875,0.01171875,1783
ENCSR000DQV,GM06990 | Histone ChIP-seq | H3K4me3,-0.01171875,BigWig,0.58984375,0.578125,0.01171875,1784
ENCSR000EJJ,GM19238 | DNase-seq,-0.01171875,BigWig,0.93359375,0.921875,0.01171875,1785
ENCSR395USV,H1 | Histone ChIP-seq | H3K9me3,-0.01171875,BigWig,0.6953125,0.68359375,0.01171875,1786
ENCSR000EJO,H7 | DNase-seq,0.01171875,BigWig,0.8984375,0.91015625,0.01171875,1787
ENCSR275ICP,H9 | DNase-seq,-0.01171875,BigWig,0.91796875,0.90625,0.01171875,1788
ENCSR161MXP,HCT116 | Histone ChIP-seq | H3K4me1,0.01171875,BigWig,0.625,0.63671875,0.01171875,1789
ENCSR093SHE,HCT116 | Histone ChIP-seq | H3K9ac,0.01171875,BigWig,0.68359375,0.6953125,0.01171875,1790
ENCSR315IRO,HUES6 | Histone ChIP-seq | H3K27ac,0.01171875,BigWig,0.74609375,0.7578125,0.01171875,1791
ENCSR919DBC,HUES6 | Histone ChIP-seq | H3K4me1,-0.01171875,BigWig,0.74609375,0.734375,0.01171875,1792
ENCSR894OYM,HUES64 | Histone ChIP-seq | H3K4me3,-0.01171875,BigWig,0.5703125,0.55859375,0.01171875,1793
ENCSR000AQO,HeLa-S3 | Histone ChIP-seq | H3K9me3,0.01171875,BigWig,0.8359375,0.84765625,0.01171875,1794
ENCSR000DUE,HepG2 | Histone ChIP-seq | H3K27me3,0.01171875,BigWig,0.90234375,0.9140625,0.01171875,1795
ENCSR437ORF,IMR-90 | Histone ChIP-seq | H3K36me3,-0.01171875,BigWig,0.91015625,0.8984375,0.01171875,1796
ENCSR426IEA,KBM-7 | DNase-seq,0.01171875,BigWig,0.58203125,0.59375,0.01171875,1797
ENCSR746ZPP,L1-S8R | DNase-seq,-0.01171875,BigWig,0.78515625,0.7734375,0.01171875,1798
ENCSR000EKU,LNCaP clone FGC | DNase-seq,0.01171875,BigWig,0.80859375,0.8203125,0.01171875,1799
ENCSR543IKB,Loucy | Histone ChIP-seq | H3K9ac,0.01171875,BigWig,0.72265625,0.734375,0.01171875,1800
ENCSR000EWR,MCF-7 | Histone ChIP-seq | H3K27ac,0.01171875,BigWig,0.703125,0.71484375,0.01171875,1801
ENCSR985MIB,MCF-7 | Histone ChIP-seq | H3K4me3,0.01171875,BigWig,0.6640625,0.67578125,0.01171875,1802
ENCSR872PRJ,MM.1S | Histone ChIP-seq | H3K9ac,-0.01171875,BigWig,0.734375,0.72265625,0.01171875,1803
ENCSR082NQB,NCI-H929 | Histone ChIP-seq | H3K4me3,-0.01171875,BigWig,0.66015625,0.6484375,0.01171875,1804
ENCSR327OGS,NCI-H929 | Histone ChIP-seq | H3K9ac,-0.01171875,BigWig,0.6640625,0.65234375,0.01171875,1805
ENCSR000EXA,NT2/D1 | Histone ChIP-seq | H3K4me1,-0.01171875,BigWig,0.91015625,0.8984375,0.01171875,1806
ENCSR597UDW,OCI-LY1 | Histone ChIP-seq | H3K27ac,0.01171875,BigWig,0.60546875,0.6171875,0.01171875,1807
ENCSR859JNA,OCI-LY1 | Histone ChIP-seq | H3K27me3,0.01171875,BigWig,0.9140625,0.92578125,0.01171875,1808
ENCSR184QUS,OCI-LY1 | Histone ChIP-seq | H3K4me1,0.01171875,BigWig,0.65625,0.66796875,0.01171875,1809
ENCSR076JBA,OCI-LY1 | Histone ChIP-seq | H3K9ac,0.01171875,BigWig,0.70703125,0.71875,0.01171875,1810
ENCSR548PZS,OCI-LY3 | Histone ChIP-seq | H3K4me3,-0.01171875,BigWig,0.61328125,0.6015625,0.01171875,1811
ENCSR996GHD,OCI-LY3 | Histone ChIP-seq | H3K9ac,-0.01171875,BigWig,0.65234375,0.640625,0.01171875,1812
ENCSR060WGK,OCI-LY7 | Histone ChIP-seq | H3K4me1,-0.01171875,BigWig,0.6015625,0.58984375,0.01171875,1813
ENCSR005SXO,OCI-LY7 | Histone ChIP-seq | H3K4me3,-0.01171875,BigWig,0.58203125,0.5703125,0.01171875,1814
ENCSR275NCH,PC-3 | Histone ChIP-seq | H3K4me3,0.01171875,BigWig,0.61328125,0.625,0.01171875,1815
ENCSR197QXT,PC-3 | Histone ChIP-seq | H3K9ac,0.01171875,BigWig,0.65234375,0.6640625,0.01171875,1816
ENCSR940NLN,PC-9 | DNase-seq,-0.01171875,BigWig,0.64453125,0.6328125,0.01171875,1817
ENCSR000FCM,Panc1 | Histone ChIP-seq | H3K36me3,-0.01171875,BigWig,0.72265625,0.7109375,0.01171875,1818
ENCSR203KEU,RWPE1 | Histone ChIP-seq | H3K27ac,-0.01171875,BigWig,0.765625,0.75390625,0.01171875,1819
ENCSR620WAR,SJSA1 | DNase-seq,-0.01171875,BigWig,0.67578125,0.6640625,0.01171875,1820
ENCSR946MVP,SK-N-DZ | DNase-seq,0.01171875,BigWig,0.76171875,0.7734375,0.01171875,1821
ENCSR564IGJ,SK-N-SH | Histone ChIP-seq | H3K27ac,-0.01171875,BigWig,0.5859375,0.57421875,0.01171875,1822
ENCSR307DQT,SU-DHL-6 | Histone ChIP-seq | H3K27ac,0.01171875,BigWig,0.578125,0.58984375,0.01171875,1823
ENCSR587FCM,SU-DHL-6 | Histone ChIP-seq | H3K9me3,0.01171875,BigWig,0.67578125,0.6875,0.01171875,1824
ENCSR000ELS,T47D | DNase-seq,-0.01171875,BigWig,0.88671875,0.875,0.01171875,1825
ENCSR656PGJ,UCSF-4 | Histone ChIP-seq | H3K27ac,0.01171875,BigWig,0.87890625,0.890625,0.01171875,1826
ENCSR875QDS,iPS DF 6.9 | Histone ChIP-seq | H3K27ac,0.01171875,BigWig,0.8203125,0.83203125,0.01171875,1827
ENCSR173ZMH,iPS DF 6.9 | Histone ChIP-seq | H3K36me3,0.01171875,BigWig,0.890625,0.90234375,0.01171875,1828
ENCSR263ELQ,iPS DF 6.9 | Histone ChIP-seq | H3K4me3,-0.01171875,BigWig,0.84765625,0.8359375,0.01171875,1829
ENCSR276ZBE,iPS-15b | Histone ChIP-seq | H3K4me1,-0.01171875,BigWig,0.69140625,0.6796875,0.01171875,1830
ENCSR166KLM,iPS-20b | Histone ChIP-seq | H3K9ac,0.01171875,BigWig,0.73828125,0.75,0.01171875,1831
ENCSR769HUN,adipocyte | Histone ChIP-seq | H3K27me3,0.01171875,BigWig,0.8984375,0.91015625,0.01171875,1832
ENCSR136ZNV,adipocyte | Histone ChIP-seq | H3K36me3,-0.01171875,BigWig,0.94140625,0.9296875,0.01171875,1833
ENCSR842KCP,cardiac muscle cell | DNase-seq,-0.01171875,BigWig,0.85546875,0.84375,0.01171875,1834
ENCSR000DSG,cardiovascular progenitor cell | Histone ChIP-seq | H3K,0.01171875,BigWig,0.83984375,0.8515625,0.01171875,1835
ENCSR000DSO,cardiovascular progenitor cell | Histone ChIP-seq | H3K,0.01171875,BigWig,0.6015625,0.61328125,0.01171875,1836
ENCSR194TFK,endodermal cell | Histone ChIP-seq | H3K4me1,0.01171875,BigWig,0.76953125,0.78125,0.01171875,1837
ENCSR115YPI,hematopoietic multipotent progenitor cell | DNase-seq,-0.01171875,BigWig,0.77734375,0.765625,0.01171875,1838
ENCSR362JSZ,hematopoietic multipotent progenitor cell | DNase-seq,-0.01171875,BigWig,0.74609375,0.734375,0.01171875,1839
ENCSR845CFB,hematopoietic multipotent progenitor cell | DNase-seq,-0.01171875,BigWig,0.640625,0.62890625,0.01171875,1840
ENCSR855FOP,hematopoietic multipotent progenitor cell | DNase-seq,-0.01171875,BigWig,0.765625,0.75390625,0.01171875,1841
ENCSR637RLN,hepatocyte | Histone ChIP-seq | H3K27me3,0.01171875,BigWig,0.703125,0.71484375,0.01171875,1842
ENCSR689QUB,hepatocyte | Histone ChIP-seq | H3K4me1,0.01171875,BigWig,0.62890625,0.640625,0.01171875,1843
ENCSR013KEC,mesenchymal stem cell | Histone ChIP-seq | H3K27ac,0.01171875,BigWig,0.70703125,0.71875,0.01171875,1844
ENCSR501JET,mesenchymal stem cell | Histone ChIP-seq | H3K4me3,-0.01171875,BigWig,0.921875,0.91015625,0.01171875,1845
ENCSR405AXO,mesendoderm | Histone ChIP-seq | H3K27me3,0.01171875,BigWig,0.71875,0.73046875,0.01171875,1846
ENCSR839PUY,mesendoderm | Histone ChIP-seq | H3K9ac,0.01171875,BigWig,0.828125,0.83984375,0.01171875,1847
ENCSR000DSE,mesodermal cell | Histone ChIP-seq | H3K4me3,0.01171875,BigWig,0.62890625,0.640625,0.01171875,1848
ENCSR124VOE,neural cell | Histone ChIP-seq | H3K27ac,0.01171875,BigWig,0.68359375,0.6953125,0.01171875,1849
ENCSR573CWZ,neural progenitor cell | Histone ChIP-seq | H3K36me3,-0.01171875,BigWig,0.6484375,0.63671875,0.01171875,1850
ENCSR256ESY,neuronal stem cell | Histone ChIP-seq | H3K36me3,0.01171875,BigWig,0.89453125,0.90625,0.01171875,1851
ENCSR433PUR,radial glial cell | Histone ChIP-seq | H3K4me3,-0.01171875,BigWig,0.6796875,0.66796875,0.01171875,1852
ENCSR162DGX,B cell | Histone ChIP-seq | H3K27me3,0.01171875,BigWig,0.70703125,0.71875,0.01171875,1853
ENCSR290YLQ,B cell | Histone ChIP-seq | H3K4me1,0.01171875,BigWig,0.7109375,0.72265625,0.01171875,1854
ENCSR939UQD,B cell | Histone ChIP-seq | H3K4me3,0.01171875,BigWig,0.6875,0.69921875,0.01171875,1855
ENCSR768SPE,B cell | Histone ChIP-seq | H3K9me3,-0.01171875,BigWig,0.9375,0.92578125,0.01171875,1856
ENCSR244XWL,CD14-positive monocyte | Histone ChIP-seq | H3K36me3,-0.01171875,BigWig,0.8515625,0.83984375,0.01171875,1857
ENCSR373BIX,CD1c-positive myeloid dendritic cell | DNase-seq,-0.01171875,BigWig,0.8984375,0.88671875,0.01171875,1858
ENCSR860MYX,"CD4-positive, CD25-positive, alpha-beta regulatory T ce",0.01171875,BigWig,0.65625,0.66796875,0.01171875,1859
ENCSR569ATD,"CD4-positive, alpha-beta T cell | DNase-seq",0.01171875,BigWig,0.73828125,0.75,0.01171875,1860
ENCSR609DDQ,"CD8-positive, alpha-beta T cell | DNase-seq",0.01171875,BigWig,0.74609375,0.7578125,0.01171875,1861
ENCSR835OJV,"CD8-positive, alpha-beta T cell | Histone ChIP-seq | H3",0.01171875,BigWig,0.69140625,0.703125,0.01171875,1862
ENCSR103GGR,"CD8-positive, alpha-beta T cell | Histone ChIP-seq | H3",-0.01171875,BigWig,0.87109375,0.859375,0.01171875,1863
ENCSR797GOJ,"CD8-positive, alpha-beta T cell | Histone ChIP-seq | H3",-0.01171875,BigWig,0.78515625,0.7734375,0.01171875,1864
ENCSR782NOO,"CD8-positive, alpha-beta T cell | Histone ChIP-seq | H3",-0.01171875,BigWig,0.80078125,0.7890625,0.01171875,1865
