track,reference,stat,lo,hi
D_BW_ENCSR005UXZ,benign,mad,-0.0007613301277160645,0.003443777561187744
D_BW_ENCSR082SHT,all,std,-0.020469774218160642,0.018210582332871216
D_BW_ENCSR082SHT,all,mad,-0.005247294902801514,0.005248129367828369
D_BW_ENCSR082SHT,benign,std,-0.009213943233637329,0.015004935690427481
D_BW_ENCSR082SHT,benign,mad,-0.0018783211708068848,0.004682719707489014
D_BW_ENCSR060BFU,all,std,-0.026617326482714886,0.027589972468451955
D_BW_ENCSR060BFU,all,mad,-0.008628666400909424,0.009903311729431152
D_BW_ENCSR060BFU,benign,std,-0.01535354733265001,0.017129723919135757
D_BW_ENCSR060BFU,benign,mad,-0.0038607120513916016,0.005866050720214844
D_BW_ENCSR080PZL,all,std,-0.02235238555680611,0.021031603377096295
D_BW_ENCSR080PZL,all,mad,-0.0072983503341674805,0.007298469543457031
D_BW_ENCSR080PZL,benign,std,-0.011464761150309708,0.013758531703532252
D_BW_ENCSR080PZL,benign,mad,-0.0029950737953186035,0.0054871439933776855
D_BW_ENCSR191FOV,all,std,-0.02008782223375661,0.015704825577523306
D_BW_ENCSR191FOV,all,mad,-0.006654113531112671,0.005856722593307495
D_BW_ENCSR191FOV,benign,std,-0.0081494612279764,0.012729479710906733
D_BW_ENCSR191FOV,benign,mad,-0.002314627170562744,0.006138026714324951
D_BW_ENCSR419MZH,all,std,-0.02244050438987253,0.022385167198587477
D_BW_ENCSR419MZH,all,mad,-0.0071687400341033936,0.007926791906356812
D_BW_ENCSR419MZH,benign,std,-0.012163847457511558,0.015661741908409875
D_BW_ENCSR419MZH,benign,mad,-0.0021033883094787598,0.0059090256690979
D_BW_ENCSR597NVK,all,std,-0.015412962660431047,0.014903689643693556
D_BW_ENCSR597NVK,all,mad,-0.004428684711456299,0.004445791244506836
D_BW_ENCSR597NVK,benign,std,-0.006930976406611602,0.010056075560561767
D_BW_ENCSR597NVK,benign,mad,-0.0025768280029296875,0.0031011104583740234
D_BW_ENCSR696XSJ,all,std,-0.02733170565288653,0.027054228949415598
D_BW_ENCSR696XSJ,all,mad,-0.0088786780834198,0.009321838617324829
D_BW_ENCSR696XSJ,benign,std,-0.016153722389120263,0.018078211512569473
D_BW_ENCSR696XSJ,benign,mad,-0.003489971160888672,0.006043910980224609
D_BW_ENCSR728BAD,all,std,-0.021480927407266728,0.02176377068227268
D_BW_ENCSR728BAD,all,mad,-0.007409542798995972,0.007928580045700073
D_BW_ENCSR728BAD,benign,std,-0.010755296169630037,0.014395890194147345
D_BW_ENCSR728BAD,benign,mad,-0.002711355686187744,0.00599437952041626
D_BW_ENCSR848XIY,all,std,-0.01610177468662794,0.01355990852174304
D_BW_ENCSR848XIY,all,mad,-0.005821436643600464,0.004905670881271362
D_BW_ENCSR848XIY,benign,std,-0.007527629775523664,0.01128032114923426
D_BW_ENCSR848XIY,benign,mad,-0.0021660327911376953,0.005700349807739258
D_BW_ENCSR856QJX,all,std,-0.0193052302290799,0.022841897084889054
D_BW_ENCSR856QJX,all,mad,-0.00678938627243042,0.0091666579246521
D_BW_ENCSR856QJX,benign,std,-0.011192524455655833,0.014073604615506231
D_BW_ENCSR856QJX,benign,mad,-0.003206789493560791,0.006078183650970459
D_BW_ENCSR865ICK,all,std,-0.01831410314520132,0.01663033870720873
D_BW_ENCSR865ICK,all,mad,-0.005931377410888672,0.005979299545288086
D_BW_ENCSR865ICK,benign,std,-0.0076709350388717784,0.01202181070227687
D_BW_ENCSR865ICK,benign,mad,-0.0019102096557617188,0.004694342613220215
D_BW_ENCSR866RCY,all,std,-0.02168960954100454,0.022488403286717036
D_BW_ENCSR866RCY,all,mad,-0.007395744323730469,0.008407950401306152
D_BW_ENCSR866RCY,benign,std,-0.012082237761123332,0.014629727510330834
D_BW_ENCSR866RCY,benign,mad,-0.003337681293487549,0.006015002727508545
D_BW_ENCSR094VJC,all,std,-0.011783717119144107,0.011847070952651008
D_BW_ENCSR094VJC,all,mad,-0.00468781590461731,0.004723578691482544
D_BW_ENCSR094VJC,benign,std,-0.011620239792086871,0.015045991488750092
D_BW_ENCSR094VJC,benign,mad,-0.0027995705604553223,0.003523409366607666
D_BW_ENCSR177QFY,all,std,-0.011408102856459783,0.009745226798703566
D_BW_ENCSR177QFY,all,mad,-0.004367172718048096,0.00387650728225708
D_BW_ENCSR177QFY,benign,std,-0.007266567728137603,0.011435419171962828
D_BW_ENCSR177QFY,benign,mad,-0.0017962455749511719,0.004286289215087891
D_BW_ENCSR189QAD,all,std,-0.03110229311079268,0.023502908514434654
D_BW_ENCSR189QAD,all,mad,-0.008403807878494263,0.00840345025062561
D_BW_ENCSR189QAD,benign,std,-0.013370781778741587,0.01903109784888259
D_BW_ENCSR189QAD,benign,mad,-0.0036156177520751953,0.007971644401550293
D_BW_ENCSR405ESP,all,std,-0.01870578362062454,0.013571030235053272
D_BW_ENCSR405ESP,all,mad,-0.006228089332580566,0.004980146884918213
D_BW_ENCSR405ESP,benign,std,-0.00702304662832195,0.013049992244391543
D_BW_ENCSR405ESP,benign,mad,-0.0012521147727966309,0.005643904209136963
D_BW_ENCSR642HHF,all,std,-0.02302771158421257,0.021952717835130153
D_BW_ENCSR642HHF,all,mad,-0.00567898154258728,0.005485445261001587
D_BW_ENCSR642HHF,benign,std,-0.01709598952983966,0.02089368697839401
D_BW_ENCSR642HHF,benign,mad,-0.0024584531784057617,0.004285693168640137
D_BW_ENCSR847AIA,all,std,-0.02845868293330103,0.035824132594072945
D_BW_ENCSR847AIA,all,mad,-0.010590702295303345,0.013307183980941772
D_BW_ENCSR847AIA,benign,std,-0.02047201675867987,0.022315378842185374
D_BW_ENCSR847AIA,benign,mad,-0.006303250789642334,0.006833851337432861
D_BW_ENCSR181JFC,all,std,-0.01611223759683292,0.011774761077164755
D_BW_ENCSR181JFC,all,mad,-0.006280094385147095,0.0042723119258880615
D_BW_ENCSR181JFC,benign,std,-0.006421061942674472,0.012906264358612776
D_BW_ENCSR181JFC,benign,mad,-0.001433730125427246,0.006893634796142578
D_BW_ENCSR218BPG,all,std,-0.018033936292005785,0.016012141685962256
D_BW_ENCSR218BPG,all,mad,-0.003129899501800537,0.001995563507080078
D_BW_ENCSR218BPG,benign,std,-0.019524683534964046,0.023563005209659683
D_BW_ENCSR218BPG,benign,mad,-0.0015268325805664062,0.0017864704132080078
D_BW_ENCSR204DMS,all,std,-0.007389963182678485,0.009100105705491543
D_BW_ENCSR204DMS,all,mad,-0.0026642680168151855,0.003984332084655762
D_BW_ENCSR204DMS,benign,std,-0.006778665114526819,0.009623607027782843
D_BW_ENCSR204DMS,benign,mad,-0.0018072128295898438,0.0030649900436401367
D_BW_ENCSR760LFY,all,std,-0.019966328979277553,0.016959298731292587
D_BW_ENCSR760LFY,all,mad,-0.0027937591075897217,0.00279352068901062
D_BW_ENCSR760LFY,benign,std,-0.01168438921374933,0.017306784951979407
D_BW_ENCSR760LFY,benign,mad,-0.002239525318145752,0.0030665993690490723
D_BW_ENCSR857XRG,all,std,-0.010478488492595056,0.009771357647650147
D_BW_ENCSR857XRG,all,mad,-0.0038167238235473633,0.0038424134254455566
D_BW_ENCSR857XRG,benign,std,-0.006704843405369668,0.009458275402730504
D_BW_ENCSR857XRG,benign,mad,-0.002202153205871582,0.003262042999267578
D_BW_ENCSR899MFS,all,std,-0.02028633879465107,0.02064633102954629
D_BW_ENCSR899MFS,all,mad,-0.00530242919921875,0.005397617816925049
D_BW_ENCSR899MFS,benign,std,-0.016843137138811914,0.026210682144279157
D_BW_ENCSR899MFS,benign,mad,-0.002041339874267578,0.007581830024719238
D_BW_ENCSR942XCE,all,std,-0.022030647378067047,0.024649041581583046
D_BW_ENCSR942XCE,all,mad,-0.0036816298961639404,0.004858583211898804
D_BW_ENCSR942XCE,benign,std,-0.01808991799177848,0.02572048898552776
D_BW_ENCSR942XCE,benign,mad,-0.0020084381103515625,0.004753828048706055
D_BW_ENCSR207ZIA,all,std,-0.030445820229401295,0.03294147795729923
D_BW_ENCSR207ZIA,all,mad,-0.012039333581924438,0.01212194561958313
D_BW_ENCSR207ZIA,benign,std,-0.022197742116935048,0.02591536834780365
D_BW_ENCSR207ZIA,benign,mad,-0.005751967430114746,0.006661415100097656
D_BW_ENCSR333ZAR,all,std,-0.02289722313335452,0.017870255686712532
D_BW_ENCSR333ZAR,all,mad,-0.009734928607940674,0.007672786712646484
D_BW_ENCSR333ZAR,benign,std,-0.016423961177822244,0.02386533591165993
D_BW_ENCSR333ZAR,benign,mad,-0.0028150081634521484,0.007907986640930176
D_BW_ENCSR406PCK,all,std,-0.009985135808716065,0.008548648083340809
D_BW_ENCSR406PCK,all,mad,-0.004210799932479858,0.0032227933406829834
D_BW_ENCSR406PCK,benign,std,-0.006014121166671715,0.008521273596359836
D_BW_ENCSR406PCK,benign,mad,-0.002071976661682129,0.0032393932342529297
D_BW_ENCSR455JUO,all,std,-0.01042448313702964,0.009922759716504574
D_BW_ENCSR455JUO,all,mad,-0.004616260528564453,0.004078209400177002
D_BW_ENCSR455JUO,benign,std,-0.010001021776553615,0.01560423802795156
D_BW_ENCSR455JUO,benign,mad,-0.0021291375160217285,0.005001842975616455
D_BW_ENCSR511GOF,all,std,-0.019781373949307495,0.01677684250651695
D_BW_ENCSR511GOF,all,mad,-0.006497114896774292,0.005277127027511597
D_BW_ENCSR511GOF,benign,std,-0.013798691446255689,0.020746972529226193
D_BW_ENCSR511GOF,benign,mad,-0.0018087029457092285,0.006203949451446533
D_BW_ENCSR234YIU,all,std,-0.016274494141478586,0.01151457595260502
D_BW_ENCSR234YIU,all,mad,-0.005868196487426758,0.004147469997406006
D_BW_ENCSR234YIU,benign,std,-0.006396352473645469,0.012528430226143627
D_BW_ENCSR234YIU,benign,mad,-0.0012695789337158203,0.0057849884033203125
D_BW_ENCSR425NQT,all,std,-0.016158531485088185,0.010774230150632915
D_BW_ENCSR425NQT,all,mad,-0.006163269281387329,0.00456121563911438
D_BW_ENCSR425NQT,benign,std,-0.005771686791845079,0.00972622359879877
D_BW_ENCSR425NQT,benign,mad,-0.0014490485191345215,0.004657924175262451
D_BW_ENCSR605QAV,all,std,-0.014613780691915108,0.01171178393854894
D_BW_ENCSR605QAV,all,mad,-0.004545032978057861,0.004545032978057861
D_BW_ENCSR605QAV,benign,std,-0.007795735838844389,0.013050686388638426
D_BW_ENCSR605QAV,benign,mad,-0.0017014741897583008,0.004530787467956543
D_BW_ENCSR620TXL,all,std,-0.008321800088237583,0.009558216583529228
D_BW_ENCSR620TXL,all,mad,-0.002442985773086548,0.0031846463680267334
D_BW_ENCSR620TXL,benign,std,-0.009906629772689336,0.016734996987473404
D_BW_ENCSR620TXL,benign,mad,-0.0014172792434692383,0.0049849748611450195
D_BW_ENCSR715KGX,all,std,-0.016388669438872426,0.012297255894373508
D_BW_ENCSR715KGX,all,mad,-0.005838334560394287,0.005142331123352051
D_BW_ENCSR715KGX,benign,std,-0.010023420771682215,0.013620900989958417
D_BW_ENCSR715KGX,benign,mad,-0.0014354586601257324,0.004396617412567139
D_BW_ENCSR926NMC,all,std,-0.00890812657314844,0.008802671904006642
D_BW_ENCSR926NMC,all,mad,-0.0028821825981140137,0.00268477201461792
D_BW_ENCSR926NMC,benign,std,-0.00967819279467912,0.016495147838898046
D_BW_ENCSR926NMC,benign,mad,-0.0014819502830505371,0.005360305309295654
D_BW_ENCSR053PIY,all,std,-0.005491501241805805,0.007556091745547488
D_BW_ENCSR053PIY,all,mad,-0.001967906951904297,0.00335085391998291
D_BW_ENCSR053PIY,benign,std,-0.005182308691136759,0.007411736057842571
D_BW_ENCSR053PIY,benign,mad,-0.0015820860862731934,0.0025237202644348145
D_BW_ENCSR408ZEW,all,std,-0.006788312429648221,0.009060534600212274
D_BW_ENCSR408ZEW,all,mad,-0.0025775134563446045,0.003953129053115845
D_BW_ENCSR408ZEW,benign,std,-0.007491287119737733,0.010036146119157364
D_BW_ENCSR408ZEW,benign,mad,-0.0019223690032958984,0.0026835203170776367
D_BW_ENCSR651IVN,all,std,-0.021957452890865467,0.02518177125087761
D_BW_ENCSR651IVN,all,mad,-0.007224291563034058,0.007627576589584351
D_BW_ENCSR651IVN,benign,std,-0.02011734325193929,0.01926042086804529
D_BW_ENCSR651IVN,benign,mad,-0.006162166595458984,0.004330277442932129
D_BW_ENCSR992VZG,all,std,-0.022804242358700783,0.023124474581646796
D_BW_ENCSR992VZG,all,mad,-0.006146162748336792,0.006602376699447632
D_BW_ENCSR992VZG,benign,std,-0.01972226972114594,0.029018517664872654
D_BW_ENCSR992VZG,benign,mad,-0.0028722286224365234,0.006835222244262695
D_BW_ENCSR430RVP,all,std,-0.015387061353074676,0.01346187485318528
D_BW_ENCSR430RVP,all,mad,-0.005777835845947266,0.004734456539154053
D_BW_ENCSR430RVP,benign,std,-0.015777295717025748,0.023680202479181435
D_BW_ENCSR430RVP,benign,mad,-0.0010247230529785156,0.007758021354675293
D_BW_ENCSR144NDE,all,std,-0.009795349124288144,0.01034918038162939
D_BW_ENCSR144NDE,all,mad,-0.003238767385482788,0.0034661591053009033
D_BW_ENCSR144NDE,benign,std,-0.0115826839096746,0.015737230789119795
D_BW_ENCSR144NDE,benign,mad,-0.0013843774795532227,0.0038378238677978516
D_BW_ENCSR786DQB,all,std,-0.014858157365664095,0.012565103171000557
D_BW_ENCSR786DQB,all,mad,-0.003916621208190918,0.003752768039703369
D_BW_ENCSR786DQB,benign,std,-0.01320823454503716,0.018736190438591566
D_BW_ENCSR786DQB,benign,mad,-0.0021396875381469727,0.004217267036437988
D_BW_ENCSR249AWJ,all,std,-0.01781364338656188,0.015626519721820973
D_BW_ENCSR249AWJ,all,mad,-0.007130682468414307,0.005990326404571533
D_BW_ENCSR249AWJ,benign,std,-0.014888419875610955,0.022692342750716795
D_BW_ENCSR249AWJ,benign,mad,-0.0015885233879089355,0.007516801357269287
D_BW_ENCSR420IOA,all,std,-0.01015618022432388,0.010145086214002327
D_BW_ENCSR420IOA,all,mad,-0.0025209784507751465,0.0025218725204467773
D_BW_ENCSR420IOA,benign,std,-0.012824983763479677,0.0170795388712938
D_BW_ENCSR420IOA,benign,mad,-0.0008848905563354492,0.003117084503173828
D_BW_ENCSR495GRN,all,std,-0.008939672049055306,0.010448494454751293
D_BW_ENCSR495GRN,all,mad,-0.0028638243675231934,0.003344595432281494
D_BW_ENCSR495GRN,benign,std,-0.010597674582399809,0.015108020684211748
D_BW_ENCSR495GRN,benign,mad,-0.0007873177528381348,0.004042565822601318
D_BW_ENCSR380KOO,all,std,-0.027017120706050866,0.015474129783707009
D_BW_ENCSR380KOO,all,mad,-0.00973847508430481,0.005870193243026733
D_BW_ENCSR380KOO,benign,std,-0.013380048275335815,0.023499437574216013
D_BW_ENCSR380KOO,benign,mad,-0.001995682716369629,0.009395956993103027
D_BW_ENCSR891XGQ,all,std,-0.03183200883429853,0.019943840396918343
D_BW_ENCSR891XGQ,all,mad,-0.009624183177947998,0.007227063179016113
D_BW_ENCSR891XGQ,benign,std,-0.012718952375711589,0.02176225328704171
D_BW_ENCSR891XGQ,benign,mad,-0.0025781989097595215,0.008945643901824951
D_BW_ENCSR615PBJ,all,std,-0.011865346480675826,0.012528916221813952
D_BW_ENCSR615PBJ,all,mad,-0.004665672779083252,0.005230426788330078
D_BW_ENCSR615PBJ,benign,std,-0.01103439366968351,0.016452186750761023
D_BW_ENCSR615PBJ,benign,mad,-0.001830458641052246,0.006528973579406738
D_BW_ENCSR011IVX,all,std,-0.01962137993270066,0.02038972992171746
D_BW_ENCSR011IVX,all,mad,-0.00605359673500061,0.00637015700340271
D_BW_ENCSR011IVX,benign,std,-0.01490517290811405,0.02507155246157341
D_BW_ENCSR011IVX,benign,mad,-0.0015909671783447266,0.009006023406982422
D_BW_ENCSR340DBD,all,std,-0.018048638590786873,0.016171097609375015
D_BW_ENCSR340DBD,all,mad,-0.005270481109619141,0.005190074443817139
D_BW_ENCSR340DBD,benign,std,-0.013386304641939724,0.02178658349067409
D_BW_ENCSR340DBD,benign,mad,-0.0022893548011779785,0.0072914958000183105
D_BW_ENCSR263BGI,all,std,-0.033871820191741966,0.018080855292375173
D_BW_ENCSR263BGI,all,mad,-0.011740565299987793,0.005425930023193359
D_BW_ENCSR263BGI,benign,std,-0.013712416103407662,0.021382126599973746
D_BW_ENCSR263BGI,benign,mad,-0.0031946897506713867,0.008005976676940918
D_BW_ENCSR724TOA,all,std,-0.03185404950049542,0.019762968346754856
D_BW_ENCSR724TOA,all,mad,-0.01026114821434021,0.006987720727920532
D_BW_ENCSR724TOA,benign,std,-0.014962575616429538,0.022271840149947084
D_BW_ENCSR724TOA,benign,mad,-0.0029162168502807617,0.008037328720092773
D_BW_ENCSR057RET,all,std,-0.018386933367666478,0.016483296218993904
D_BW_ENCSR057RET,all,mad,-0.0070642828941345215,0.007064402103424072
D_BW_ENCSR057RET,benign,std,-0.013098033573580744,0.02099852918200826
D_BW_ENCSR057RET,benign,mad,-0.0010339021682739258,0.007295131683349609
D_BW_ENCSR535XRY,all,std,-0.018425432728583244,0.013942500399113388
D_BW_ENCSR535XRY,all,mad,-0.005749523639678955,0.005201578140258789
D_BW_ENCSR535XRY,benign,std,-0.012458385743875401,0.019615733172927245
D_BW_ENCSR535XRY,benign,mad,-0.0015050768852233887,0.005794227123260498
D_BW_ENCSR591YVZ,all,std,-0.02208062976250158,0.0174562957428272
D_BW_ENCSR591YVZ,all,mad,-0.007733762264251709,0.007733762264251709
D_BW_ENCSR591YVZ,benign,std,-0.013559441108192336,0.0226926382621168
D_BW_ENCSR591YVZ,benign,mad,-0.0016005635261535645,0.008829653263092041
D_BW_ENCSR319WAD,all,std,-0.011470168810361754,0.013650344007975336
D_BW_ENCSR319WAD,all,mad,-0.004633486270904541,0.005622684955596924
D_BW_ENCSR319WAD,benign,std,-0.007794914167441215,0.014011474651850988
D_BW_ENCSR319WAD,benign,mad,-0.0016957521438598633,0.006534934043884277
D_BW_ENCSR389SGO,all,std,-0.013656458985076551,0.017704614686755285
D_BW_ENCSR389SGO,all,mad,-0.005321592092514038,0.009198278188705444
D_BW_ENCSR389SGO,benign,std,-0.00945742975379719,0.017979218862524418
D_BW_ENCSR389SGO,benign,mad,-0.0007811784744262695,0.009331583976745605
D_BW_ENCSR322TJD,all,std,-0.023418773493485992,0.013669395604574057
D_BW_ENCSR322TJD,all,mad,-0.008659303188323975,0.004983842372894287
D_BW_ENCSR322TJD,benign,std,-0.007769780593667654,0.013908299610437217
D_BW_ENCSR322TJD,benign,mad,-0.001673579216003418,0.006409406661987305
D_BW_ENCSR519CFV,all,std,-0.03412298950889739,0.026937349842496006
D_BW_ENCSR519CFV,all,mad,-0.007832914590835571,0.007653027772903442
D_BW_ENCSR519CFV,benign,std,-0.016576384845001804,0.025729037439303097
D_BW_ENCSR519CFV,benign,mad,-0.0033353567123413086,0.00651705265045166
D_BW_ENCSR128VHV,all,std,-0.012977740669696695,0.011052995017878087
D_BW_ENCSR128VHV,all,mad,-0.005274295806884766,0.004313826560974121
D_BW_ENCSR128VHV,benign,std,-0.005790978038071248,0.010688547943649073
D_BW_ENCSR128VHV,benign,mad,-0.0012598037719726562,0.005316615104675293
D_BW_ENCSR196PGM,all,std,-0.021129330502261106,0.022330697121294128
D_BW_ENCSR196PGM,all,mad,-0.007481276988983154,0.00849449634552002
D_BW_ENCSR196PGM,benign,std,-0.013028249946902661,0.021997780781618445
D_BW_ENCSR196PGM,benign,mad,-0.0028783082962036133,0.008100509643554688
D_BW_ENCSR673JYT,all,std,-0.026647887275303858,0.030785712744783998
D_BW_ENCSR673JYT,all,mad,-0.005339860916137695,0.0058917999267578125
D_BW_ENCSR673JYT,benign,std,-0.019771723079063285,0.031607397578934285
D_BW_ENCSR673JYT,benign,mad,-0.0033419132232666016,0.00835561752319336
D_BW_ENCSR989AMI,all,std,-0.018676631440988845,0.01918939302669982
D_BW_ENCSR989AMI,all,mad,-0.005151957273483276,0.0055387914180755615
D_BW_ENCSR989AMI,benign,std,-0.00981090292506512,0.016507174138973506
D_BW_ENCSR989AMI,benign,mad,-0.0021355748176574707,0.0069106221199035645
D_BW_ENCSR325VOA,all,std,-0.028517396301822116,0.02083677233576451
D_BW_ENCSR325VOA,all,mad,-0.010561615228652954,0.007937759160995483
D_BW_ENCSR325VOA,benign,std,-0.01371660245454315,0.0240281220148243
D_BW_ENCSR325VOA,benign,mad,-0.0018448233604431152,0.00863724946975708
D_BW_ENCSR848TLB,all,std,-0.025714601897686106,0.01490612837518213
D_BW_ENCSR848TLB,all,mad,-0.010550469160079956,0.005534321069717407
D_BW_ENCSR848TLB,benign,std,-0.008254377200240446,0.014222187853934014
D_BW_ENCSR848TLB,benign,mad,-0.002358078956604004,0.006690025329589844
D_BW_ENCSR957BPJ,all,std,-0.01936357505774279,0.012762844630918839
D_BW_ENCSR957BPJ,all,mad,-0.006360888481140137,0.004766345024108887
D_BW_ENCSR957BPJ,benign,std,-0.006329085279378511,0.01133837773485976
D_BW_ENCSR957BPJ,benign,mad,-0.001713395118713379,0.004820704460144043
D_BW_ENCSR960EVO,all,std,-0.016132965483329664,0.011744408458340627
D_BW_ENCSR960EVO,all,mad,-0.005846470594406128,0.004698008298873901
D_BW_ENCSR960EVO,benign,std,-0.0054316992794256145,0.010242307714410944
D_BW_ENCSR960EVO,benign,mad,-0.0013303756713867188,0.004973888397216797
D_BW_ENCSR065ZNA,all,std,-0.024891999928128097,0.027692077109813962
D_BW_ENCSR065ZNA,all,mad,-0.007625222206115723,0.0082627534866333
D_BW_ENCSR065ZNA,benign,std,-0.013922034293934592,0.021684469914666077
D_BW_ENCSR065ZNA,benign,mad,-0.0031691789627075195,0.0062923431396484375
D_BW_ENCSR852TRT,all,std,-0.015982835714597993,0.014893490075905869
D_BW_ENCSR852TRT,all,mad,-0.0027154386043548584,0.0027154386043548584
D_BW_ENCSR852TRT,benign,std,-0.0087265933453538,0.011218153354071175
D_BW_ENCSR852TRT,benign,mad,-0.001644909381866455,0.0019395947456359863
D_BW_ENCSR069UMW,all,std,-0.03767336756861921,0.021607048664937362
D_BW_ENCSR069UMW,all,mad,-0.008218228816986084,0.004767298698425293
D_BW_ENCSR069UMW,benign,std,-0.008004480816614645,0.009218177671541518
D_BW_ENCSR069UMW,benign,mad,-0.0034119486808776855,0.003871619701385498
D_BW_ENCSR982QIF,all,std,-0.03543421088575972,0.020029505719965014
D_BW_ENCSR982QIF,all,mad,-0.007975995540618896,0.004642128944396973
D_BW_ENCSR982QIF,benign,std,-0.00749126798712073,0.009917806868403238
D_BW_ENCSR982QIF,benign,mad,-0.0027760863304138184,0.004230678081512451
D_BW_ENCSR103QHX,all,std,-0.0075092926334418405,0.006745143850254465
D_BW_ENCSR103QHX,all,mad,-0.002645552158355713,0.002110123634338379
D_BW_ENCSR103QHX,benign,std,-0.00495623951700877,0.007831086010667256
D_BW_ENCSR103QHX,benign,mad,-0.00113677978515625,0.0027680397033691406
D_BW_ENCSR589GII,all,std,-0.007682396070393092,0.008061423667273835
D_BW_ENCSR589GII,all,mad,-0.0030614137649536133,0.0030699968338012695
D_BW_ENCSR589GII,benign,std,-0.006288278086387884,0.012040414148664764
D_BW_ENCSR589GII,benign,mad,-0.0015080571174621582,0.005157887935638428
D_BW_ENCSR248PES,all,std,-0.017516078980529412,0.016502901434844106
D_BW_ENCSR248PES,all,mad,-0.004294902086257935,0.004316002130508423
D_BW_ENCSR248PES,benign,std,-0.007307394632174199,0.009694746018719086
D_BW_ENCSR248PES,benign,mad,-0.0020562410354614258,0.0031203031539916992
D_BW_ENCSR202XTW,all,std,-0.01262341819640043,0.0070234777052981725
D_BW_ENCSR202XTW,all,mad,-0.005153149366378784,0.0022250711917877197
D_BW_ENCSR202XTW,benign,std,-0.004902403686236387,0.008079477980357477
D_BW_ENCSR202XTW,benign,mad,-0.00122755765914917,0.003117382526397705
D_BW_ENCSR707AEW,all,std,-0.019100340643069813,0.010547112643644836
D_BW_ENCSR707AEW,all,mad,-0.00769120454788208,0.0034449100494384766
D_BW_ENCSR707AEW,benign,std,-0.006645385092282963,0.009487003565022453
D_BW_ENCSR707AEW,benign,mad,-0.002053558826446533,0.003884255886077881
D_BW_ENCSR122LOZ,all,std,-0.01360336177357684,0.010479102520976061
D_BW_ENCSR122LOZ,all,mad,-0.003908753395080566,0.003908693790435791
D_BW_ENCSR122LOZ,benign,std,-0.00730313926295074,0.01225777992794342
D_BW_ENCSR122LOZ,benign,mad,-0.0014010071754455566,0.003941237926483154
D_BW_ENCSR645FBM,all,std,-0.01918737909289467,0.01105473772779434
D_BW_ENCSR645FBM,all,mad,-0.005302101373672485,0.0036250650882720947
D_BW_ENCSR645FBM,benign,std,-0.006452952754969444,0.008614479368918192
D_BW_ENCSR645FBM,benign,mad,-0.002039194107055664,0.002950429916381836
D_BW_ENCSR441YQA,all,std,-0.007848761157397221,0.010887915288533787
D_BW_ENCSR441YQA,all,mad,-0.002532064914703369,0.003653407096862793
D_BW_ENCSR441YQA,benign,std,-0.006292731356857851,0.010642173316665157
D_BW_ENCSR441YQA,benign,mad,-0.0010957717895507812,0.0036554336547851562
D_BW_ENCSR723IKM,all,std,-0.009377816380251957,0.013136938683889375
D_BW_ENCSR723IKM,all,mad,-0.003271728754043579,0.004440933465957642
D_BW_ENCSR723IKM,benign,std,-0.006278497297299306,0.009729860719062606
D_BW_ENCSR723IKM,benign,mad,-0.001330733299255371,0.003858208656311035
D_BW_ENCSR228IKB,all,std,-0.014020933515495838,0.014573548243132223
D_BW_ENCSR228IKB,all,mad,-0.003270775079727173,0.003313690423965454
D_BW_ENCSR228IKB,benign,std,-0.007679758361990693,0.009416958133868274
D_BW_ENCSR228IKB,benign,mad,-0.0022049546241760254,0.0026164650917053223
D_BW_ENCSR421KNA,all,std,-0.012102682960159579,0.012739665817720078
D_BW_ENCSR421KNA,all,mad,-0.003954052925109863,0.0048313140869140625
D_BW_ENCSR421KNA,benign,std,-0.007025721949004818,0.012277027864647131
D_BW_ENCSR421KNA,benign,mad,-0.0012292265892028809,0.005057394504547119
D_BW_ENCSR522WLH,all,std,-0.01414684320899203,0.01351149692415665
D_BW_ENCSR522WLH,all,mad,-0.004965633153915405,0.004968494176864624
D_BW_ENCSR522WLH,benign,std,-0.00684984176230791,0.010254411850469897
D_BW_ENCSR522WLH,benign,mad,-0.0022320151329040527,0.0044692158699035645
D_BW_ENCSR524OCB,all,std,-0.016309832716630026,0.014738474517414097
D_BW_ENCSR524OCB,all,mad,-0.005672633647918701,0.005672633647918701
D_BW_ENCSR524OCB,benign,std,-0.007474703600949219,0.010722573353179736
D_BW_ENCSR524OCB,benign,mad,-0.0020509958267211914,0.0042688846588134766
D_BW_ENCSR520BIM,all,std,-0.01839109375135612,0.014386729341293284
D_BW_ENCSR520BIM,all,mad,-0.006313681602478027,0.005814731121063232
D_BW_ENCSR520BIM,benign,std,-0.008691854879673843,0.010967477552215384
D_BW_ENCSR520BIM,benign,mad,-0.0030527710914611816,0.00398629903793335
D_BW_ENCSR596PFU,all,std,-0.018990160643400946,0.014989265968265846
D_BW_ENCSR596PFU,all,mad,-0.007031053304672241,0.006022602319717407
D_BW_ENCSR596PFU,benign,std,-0.009732766479396485,0.015367395864579438
D_BW_ENCSR596PFU,benign,mad,-0.0025035738945007324,0.0066620707511901855
D_BW_ENCSR748TFF,all,std,-0.018545132831427846,0.017026014115722864
D_BW_ENCSR748TFF,all,mad,-0.008647322654724121,0.008707523345947266
D_BW_ENCSR748TFF,benign,std,-0.010808251715064852,0.02318094733323376
D_BW_ENCSR748TFF,benign,mad,-0.002625763416290283,0.011894643306732178
D_BW_ENCSR774CFO,all,std,-0.008712248004000934,0.008888511668007682
