file_id,biosample_type,tissue,assay,strand,experiment_target,dataset
ENCSR331ORD,cell line,HepG2,TF ChIP-seq,,CREB1,encode_v3
ENCSR903ELW,cell line,HepG2,TF ChIP-seq,,CREM,encode_v3
ENCSR000BIE,cell line,HepG2,TF ChIP-seq,,CTCF,encode_v3
ENCSR670YPQ,cell line,HepG2,TF ChIP-seq,,DMAP1,encode_v3
ENCSR156CWW,cell line,HepG2,TF ChIP-seq,,DNMT3B,encode_v3
ENCSR765MKZ,cell line,HepG2,TF ChIP-seq,,DRAP1,encode_v3
ENCSR376FMN,cell line,HepG2,TF ChIP-seq,,EHMT2,encode_v3
ENCSR000BMZ,cell line,HepG2,TF ChIP-seq,,ELF1,encode_v3
ENCSR770AOR,cell line,HepG2,TF ChIP-seq,,ELF3,encode_v3
ENCSR000BLW,cell line,HepG2,TF ChIP-seq,,EP300,encode_v3
ENCSR000EDV,cell line,HepG2,TF ChIP-seq,,EP300,encode_v3
ENCSR159DQO,cell line,HepG2,TF ChIP-seq,,ERF,encode_v3
ENCSR681WHQ,cell line,HepG2,TF ChIP-seq,,ETS1,encode_v3
ENCSR714YZG,cell line,HepG2,TF ChIP-seq,,ETV4,encode_v3
ENCSR096IIB,cell line,HepG2,TF ChIP-seq,,ETV5,encode_v3
ENCSR000ARI,cell line,HepG2,TF ChIP-seq,,EZH2,encode_v3
ENCSR000BHP,cell line,HepG2,TF ChIP-seq,,FOSL2,encode_v3
ENCSR000BLE,cell line,HepG2,TF ChIP-seq,,FOXA1,encode_v3
ENCSR000BMO,cell line,HepG2,TF ChIP-seq,,FOXA1,encode_v3
ENCSR267DFA,cell line,HepG2,TF ChIP-seq,,FOXA1,encode_v3
ENCSR000BNI,cell line,HepG2,TF ChIP-seq,,FOXA2,encode_v3
ENCSR066EBK,cell line,HepG2,TF ChIP-seq,,FOXA2,encode_v3
ENCSR092OVN,cell line,HepG2,TF ChIP-seq,,FOXA3,encode_v3
ENCSR171FUX,cell line,HepG2,TF ChIP-seq,,FOXK2,encode_v3
ENCSR029LBT,cell line,HepG2,TF ChIP-seq,,FOXP1,encode_v3
ENCSR369YUK,cell line,HepG2,TF ChIP-seq,,FOXP1,encode_v3
ENCSR590QQP,cell line,HepG2,TF ChIP-seq,,FUS,encode_v3
ENCSR000BJK,cell line,HepG2,TF ChIP-seq,,GABPA,encode_v3
ENCSR269TNX,cell line,HepG2,TF ChIP-seq,,GABPA,encode_v3
ENCSR462KYU,cell line,HepG2,TF ChIP-seq,,GABPB1,encode_v3
ENCSR590CNM,cell line,HepG2,TF ChIP-seq,,GATA4,encode_v3
ENCSR108TYQ,cell line,HepG2,TF ChIP-seq,,GATAD1,encode_v3
ENCSR925BFV,cell line,HepG2,TF ChIP-seq,,GATAD2A,encode_v3
ENCSR745VSQ,cell line,HepG2,TF ChIP-seq,,GMEB2,encode_v3
ENCSR219NRT,cell line,HepG2,TF ChIP-seq,,GTF2F1,encode_v3
ENCSR382PVA,cell line,HepG2,TF ChIP-seq,,GTF2F1,encode_v3
ENCSR616WEG,cell line,HepG2,TF ChIP-seq,,HBP1,encode_v3
ENCSR529JYA,cell line,HepG2,TF ChIP-seq,,HCFC1,encode_v3
ENCSR362CPB,cell line,HepG2,TF ChIP-seq,,HDAC1,encode_v3
ENCSR000BMC,cell line,HepG2,TF ChIP-seq,,HDAC2,encode_v3
ENCSR337NWW,cell line,HepG2,TF ChIP-seq,,HDAC2,encode_v3
ENCSR277VIC,cell line,HepG2,TF ChIP-seq,,HDAC6,encode_v3
ENCSR656JZL,cell line,HepG2,TF ChIP-seq,,HHEX,encode_v3
ENCSR528PSI,cell line,HepG2,TF ChIP-seq,,HLF,encode_v3
ENCSR072GJV,cell line,HepG2,TF ChIP-seq,,HMG20A,encode_v3
ENCSR925QAW,cell line,HepG2,TF ChIP-seq,,HMG20B,encode_v3
ENCSR800QIT,cell line,HepG2,TF ChIP-seq,,HNF1A,encode_v3
ENCSR000BLF,cell line,HepG2,TF ChIP-seq,,HNF4A,encode_v3
ENCSR000BNJ,cell line,HepG2,TF ChIP-seq,,HNF4G,encode_v3
ENCSR519QAA,cell line,HepG2,TF ChIP-seq,,HNRNPK,encode_v3
ENCSR117CHD,cell line,HepG2,TF ChIP-seq,,HOMEZ,encode_v3
ENCSR278JQG,cell line,HepG2,TF ChIP-seq,,IKZF1,encode_v3
ENCSR210HBN,cell line,HepG2,TF ChIP-seq,,IKZF5,encode_v3
ENCSR604UJV,cell line,HepG2,TF ChIP-seq,,IRF2,encode_v3
ENCSR000BGK,cell line,HepG2,TF ChIP-seq,,JUND,encode_v3
ENCSR000EEI,cell line,HepG2,TF ChIP-seq,,JUND,encode_v3
ENCSR620YNB,cell line,HepG2,TF ChIP-seq,,KAT2B,encode_v3
ENCSR340BXT,cell line,HepG2,TF ChIP-seq,,KAT7,encode_v3
ENCSR954KIC,cell line,HepG2,TF ChIP-seq,,KAT8,encode_v3
ENCSR087NSR,cell line,HepG2,TF ChIP-seq,,KDM1A,encode_v3
ENCSR115BLD,cell line,HepG2,TF ChIP-seq,,KDM1A,encode_v3
ENCSR387JKT,cell line,HepG2,TF ChIP-seq,,KDM3A,encode_v3
ENCSR872ZHM,cell line,HepG2,TF ChIP-seq,,KDM5A,encode_v3
ENCSR031ING,cell line,HepG2,TF ChIP-seq,,KDM6A,encode_v3
ENCSR616OSG,cell line,HepG2,TF ChIP-seq,,KLF11,encode_v3
ENCSR009KLQ,cell line,HepG2,TF ChIP-seq,,KLF16,encode_v3
ENCSR757EKM,cell line,HepG2,TF ChIP-seq,,KLF6,encode_v3
ENCSR938ETG,cell line,HepG2,TF ChIP-seq,,KLF9,encode_v3
ENCSR071YVR,cell line,HepG2,TF ChIP-seq,,KMT2B,encode_v3
ENCSR950NAZ,cell line,HepG2,TF ChIP-seq,,LCORL,encode_v3
ENCSR000EEC,cell line,HepG2,TF ChIP-seq,,MAFF,encode_v3
ENCSR000EDZ,cell line,HepG2,TF ChIP-seq,,MAFK,encode_v3
ENCSR000EEB,cell line,HepG2,TF ChIP-seq,,MAFK,encode_v3
ENCSR000EDS,cell line,HepG2,TF ChIP-seq,,MAX,encode_v3
ENCSR000EDN,cell line,HepG2,TF ChIP-seq,,MAZ,encode_v3
ENCSR260UJI,cell line,HepG2,TF ChIP-seq,,MBD1,encode_v3
ENCSR396QWK,cell line,HepG2,TF ChIP-seq,,MBD1,encode_v3
ENCSR115PIK,cell line,HepG2,TF ChIP-seq,,MIER2,encode_v3
ENCSR531VIJ,cell line,HepG2,TF ChIP-seq,,MIER3,encode_v3
ENCSR966PJY,cell line,HepG2,TF ChIP-seq,,MIXL1,encode_v3
ENCSR125DAD,cell line,HepG2,TF ChIP-seq,,MLX,encode_v3
ENCSR261EDU,cell line,HepG2,TF ChIP-seq,,MNT,encode_v3
ENCSR730TBC,cell line,HepG2,TF ChIP-seq,,MNT,encode_v3
ENCSR909GJR,cell line,HepG2,TF ChIP-seq,,MXD3,encode_v3
ENCSR792MZV,cell line,HepG2,TF ChIP-seq,,MYRF,encode_v3
ENCSR210ZYL,cell line,HepG2,TF ChIP-seq,,NBN,encode_v3
ENCSR419KSZ,cell line,HepG2,TF ChIP-seq,,NCOR1,encode_v3
ENCSR488EES,cell line,HepG2,TF ChIP-seq,,NFE2L2,encode_v3
ENCSR226QQM,cell line,HepG2,TF ChIP-seq,,NFIA,encode_v3
ENCSR201GGK,cell line,HepG2,TF ChIP-seq,,NFIL3,encode_v3
ENCSR235OVI,cell line,HepG2,TF ChIP-seq,,NFKBIZ,encode_v3
ENCSR145BHD,cell line,HepG2,TF ChIP-seq,,NFRKB,encode_v3
ENCSR569ARC,cell line,HepG2,TF ChIP-seq,,NFYC,encode_v3
ENCSR662EOU,cell line,HepG2,TF ChIP-seq,,NR2F1,encode_v3
ENCSR518WPL,cell line,HepG2,TF ChIP-seq,,NR2F6,encode_v3
ENCSR798IJO,cell line,HepG2,TF ChIP-seq,,NR2F6,encode_v3
ENCSR000EEH,cell line,HepG2,TF ChIP-seq,,NRF1,encode_v3
ENCSR853ADA,cell line,HepG2,TF ChIP-seq,,NRF1,encode_v3
ENCSR327RFM,cell line,HepG2,TF ChIP-seq,,PAF1,encode_v3
ENCSR849DFF,cell line,HepG2,TF ChIP-seq,,PBX2,encode_v3
ENCSR170DNV,cell line,HepG2,TF ChIP-seq,,PHB2,encode_v3
ENCSR487LUQ,cell line,HepG2,TF ChIP-seq,,PHF8,encode_v3
ENCSR019KPC,cell line,HepG2,TF ChIP-seq,,PLRG1,encode_v3
ENCSR000BJM,cell line,HepG2,TF ChIP-seq,,POLR2A,encode_v3
ENCSR000EDX,cell line,HepG2,TF ChIP-seq,,POLR2AphosphoS2,encode_v3
ENCSR000BPI,cell line,HepG2,TF ChIP-seq,,POLR2AphosphoS5,encode_v3
ENCSR854JES,cell line,HepG2,TF ChIP-seq,,POLR2G,encode_v3
ENCSR130VQL,cell line,HepG2,TF ChIP-seq,,PPARG,encode_v3
ENCSR000BLS,cell line,HepG2,TF ChIP-seq,,RAD21,encode_v3
ENCSR000EEG,cell line,HepG2,TF ChIP-seq,,RAD21,encode_v3
ENCSR054FKH,cell line,HepG2,TF ChIP-seq,,RAD21,encode_v3
ENCSR081WLS,cell line,HepG2,TF ChIP-seq,,RAD51,encode_v3
ENCSR500WXT,cell line,HepG2,TF ChIP-seq,,RARA,encode_v3
ENCSR784FYS,cell line,HepG2,TF ChIP-seq,,RBFOX2,encode_v3
ENCSR596FEL,cell line,HepG2,TF ChIP-seq,,RBPJ,encode_v3
ENCSR000EDQ,cell line,HepG2,TF ChIP-seq,,RCOR1,encode_v3
ENCSR455DOO,cell line,HepG2,TF ChIP-seq,,RCOR2,encode_v3
ENCSR988ZSI,cell line,HepG2,TF ChIP-seq,,RERE,encode_v3
ENCSR000BJL,cell line,HepG2,TF ChIP-seq,,REST,encode_v3
ENCSR000BOT,cell line,HepG2,TF ChIP-seq,,REST,encode_v3
ENCSR928API,cell line,HepG2,TF ChIP-seq,,RFX1,encode_v3
ENCSR633OVO,cell line,HepG2,TF ChIP-seq,,RFX3,encode_v3
ENCSR000EEA,cell line,HepG2,TF ChIP-seq,,RFX5,encode_v3
ENCSR823ADL,cell line,HepG2,TF ChIP-seq,,RFXANK,encode_v3
ENCSR523XCR,cell line,HepG2,TF ChIP-seq,,RNF2,encode_v3
ENCSR000BHU,cell line,HepG2,TF ChIP-seq,,RXRA,encode_v3
ENCSR560SEP,cell line,HepG2,TF ChIP-seq,,RXRB,encode_v3
ENCSR959OMS,cell line,HepG2,TF ChIP-seq,,SAP130,encode_v3
ENCSR258SXK,cell line,HepG2,TF ChIP-seq,,SFPQ,encode_v3
ENCSR000BGL,cell line,HepG2,TF ChIP-seq,,SIN3A,encode_v3
ENCSR452YHM,cell line,HepG2,TF ChIP-seq,,SIN3B,encode_v3
ENCSR754MUD,cell line,HepG2,TF ChIP-seq,,SKI,encode_v3
ENCSR826YMT,cell line,HepG2,TF ChIP-seq,,SMAD4,encode_v3
ENCSR887LYD,cell line,HepG2,TF ChIP-seq,,SMARCC2,encode_v3
ENCSR968QDP,cell line,HepG2,TF ChIP-seq,,SMARCE1,encode_v3
ENCSR000EDW,cell line,HepG2,TF ChIP-seq,,SMC3,encode_v3
ENCSR445ACU,cell line,HepG2,TF ChIP-seq,,SOX13,encode_v3
ENCSR715UCI,cell line,HepG2,TF ChIP-seq,,SOX13,encode_v3
ENCSR961WLZ,cell line,HepG2,TF ChIP-seq,,SOX5,encode_v3
ENCSR543BVU,cell line,HepG2,TF ChIP-seq,,SOX6,encode_v3
ENCSR000BJX,cell line,HepG2,TF ChIP-seq,,SP1,encode_v3
ENCSR334KIQ,cell line,HepG2,TF ChIP-seq,,SP1,encode_v3
ENCSR019NPF,cell line,HepG2,TF ChIP-seq,,SP5,encode_v3
ENCSR771GTF,cell line,HepG2,TF ChIP-seq,,SUZ12,encode_v3
ENCSR000BJN,cell line,HepG2,TF ChIP-seq,,TAF1,encode_v3
ENCSR101FJS,cell line,HepG2,TF ChIP-seq,,TBL1XR1,encode_v3
ENCSR000EEL,cell line,HepG2,TF ChIP-seq,,TBP,encode_v3
ENCSR238QRG,cell line,HepG2,TF ChIP-seq,,TBX3,encode_v3
ENCSR605YWG,cell line,HepG2,TF ChIP-seq,,TBX3,encode_v3
ENCSR000BJG,cell line,HepG2,TF ChIP-seq,,TCF12,encode_v3
ENCSR894SXR,cell line,HepG2,TF ChIP-seq,,TCF12,encode_v3
ENCSR444LIN,cell line,HepG2,TF ChIP-seq,,TCF7,encode_v3
ENCSR497JLX,cell line,HepG2,TF ChIP-seq,,TEAD1,encode_v3
ENCSR666QNP,cell line,HepG2,TF ChIP-seq,,TEAD3,encode_v3
ENCSR103SZL,cell line,HepG2,TF ChIP-seq,,TFAP4,encode_v3
ENCSR589SNT,cell line,HepG2,TF ChIP-seq,,TFE3,encode_v3
ENCSR993LMB,cell line,HepG2,TF ChIP-seq,,TGIF2,encode_v3
ENCSR562POI,cell line,HepG2,TF ChIP-seq,,THAP11,encode_v3
ENCSR430JGJ,cell line,HepG2,TF ChIP-seq,,THRB,encode_v3
ENCSR506HXN,cell line,HepG2,TF ChIP-seq,,TRIM22,encode_v3
ENCSR000BGM,cell line,HepG2,TF ChIP-seq,,USF1,encode_v3
ENCSR031URL,cell line,HepG2,TF ChIP-seq,,XRCC5,encode_v3
ENCSR799GOY,cell line,HepG2,TF ChIP-seq,,YBX1,encode_v3
ENCSR000BNT,cell line,HepG2,TF ChIP-seq,,YY1,encode_v3
ENCSR656SIB,cell line,HepG2,TF ChIP-seq,,ZBED5,encode_v3
ENCSR485OYR,cell line,HepG2,TF ChIP-seq,,ZBTB25,encode_v3
ENCSR184SVO,cell line,HepG2,TF ChIP-seq,,ZBTB26,encode_v3
ENCSR000BNA,cell line,HepG2,TF ChIP-seq,,ZBTB33,encode_v3
ENCSR525YFS,cell line,HepG2,TF ChIP-seq,,ZBTB40,encode_v3
ENCSR000BQA,cell line,HepG2,TF ChIP-seq,,ZBTB7A,encode_v3
ENCSR586DEH,cell line,HepG2,TF ChIP-seq,,ZFP1,encode_v3
ENCSR487CPI,cell line,HepG2,TF ChIP-seq,,ZFP64,encode_v3
ENCSR704IGU,cell line,HepG2,TF ChIP-seq,,ZGPAT,encode_v3
ENCSR407BEZ,cell line,HepG2,TF ChIP-seq,,ZHX2,encode_v3
ENCSR157CAU,cell line,HepG2,TF ChIP-seq,,ZKSCAN1,encode_v3
ENCSR808FFI,cell line,HepG2,TF ChIP-seq,,ZKSCAN8,encode_v3
ENCSR848YWD,cell line,HepG2,TF ChIP-seq,,ZMYM3,encode_v3
ENCSR157CEN,cell line,HepG2,TF ChIP-seq,,ZNF205,encode_v3
ENCSR362NWP,cell line,HepG2,TF ChIP-seq,,ZNF24,encode_v3
ENCSR791AGT,cell line,HepG2,TF ChIP-seq,,ZNF24,encode_v3
ENCSR752NDX,cell line,HepG2,TF ChIP-seq,,ZNF282,encode_v3
ENCSR182QWU,cell line,HepG2,TF ChIP-seq,,ZNF3,encode_v3
ENCSR101FJU,cell line,HepG2,TF ChIP-seq,,ZNF384,encode_v3
ENCSR415AEB,cell line,HepG2,TF ChIP-seq,,ZNF48,encode_v3
ENCSR372JXR,cell line,HepG2,TF ChIP-seq,,ZNF511,encode_v3
ENCSR173CTF,cell line,HepG2,TF ChIP-seq,,ZNF580,encode_v3
ENCSR011CIR,cell line,HepG2,TF ChIP-seq,,ZNF614,encode_v3
ENCSR665UFC,cell line,HepG2,TF ChIP-seq,,ZNF639,encode_v3
ENCSR578CXC,cell line,HepG2,TF ChIP-seq,,ZNF644,encode_v3
ENCSR502GAX,cell line,HepG2,TF ChIP-seq,,ZNF652,encode_v3
ENCSR553QMC,cell line,HepG2,TF ChIP-seq,,ZNF7,encode_v3
ENCSR396SOH,cell line,HepG2,TF ChIP-seq,,ZNF792,encode_v3
ENCSR712FAM,cell line,HepG2,TF ChIP-seq,,ZSCAN9,encode_v3
ENCSR000CPE_M,cell line,HepG2,polyA plus RNA-seq,minus,none,encode_v3
ENCSR000CPE_P,cell line,HepG2,polyA plus RNA-seq,plus,none,encode_v3
ENCSR000CPF_M,cell line,HepG2,polyA plus RNA-seq,minus,none,encode_v3
ENCSR000CPF_P,cell line,HepG2,polyA plus RNA-seq,plus,none,encode_v3
ENCSR000EYR,cell line,HepG2,polyA plus RNA-seq,,none,encode_v3
ENCSR019MXZ_M,cell line,HepG2,polyA plus RNA-seq,minus,none,encode_v3
ENCSR019MXZ_P,cell line,HepG2,polyA plus RNA-seq,plus,none,encode_v3
ENCSR058OSL_M,cell line,HepG2,polyA plus RNA-seq,minus,none,encode_v3
ENCSR058OSL_P,cell line,HepG2,polyA plus RNA-seq,plus,none,encode_v3
ENCSR329MHM_M,cell line,HepG2,polyA plus RNA-seq,minus,none,encode_v3
ENCSR329MHM_P,cell line,HepG2,polyA plus RNA-seq,plus,none,encode_v3
ENCSR541TIG_M,cell line,HepG2,polyA plus RNA-seq,minus,none,encode_v3
ENCSR541TIG_P,cell line,HepG2,polyA plus RNA-seq,plus,none,encode_v3
ENCSR561FEE_M,cell line,HepG2,polyA plus RNA-seq,minus,none,encode_v3
ENCSR561FEE_P,cell line,HepG2,polyA plus RNA-seq,plus,none,encode_v3
ENCSR931WGT_M,cell line,HepG2,polyA plus RNA-seq,minus,none,encode_v3
ENCSR931WGT_P,cell line,HepG2,polyA plus RNA-seq,plus,none,encode_v3
ENCSR985KAT_M,cell line,HepG2,polyA plus RNA-seq,minus,none,encode_v3
ENCSR985KAT_P,cell line,HepG2,polyA plus RNA-seq,plus,none,encode_v3
ENCSR061SFU_M,cell line,HepG2,total RNA-seq,minus,none,encode_v3
ENCSR061SFU_P,cell line,HepG2,total RNA-seq,plus,none,encode_v3
ENCSR181ZGR_M,cell line,HepG2,total RNA-seq,minus,none,encode_v3
ENCSR181ZGR_P,cell line,HepG2,total RNA-seq,plus,none,encode_v3
ENCSR245ATJ_M,cell line,HepG2,total RNA-seq,minus,none,encode_v3
ENCSR245ATJ_P,cell line,HepG2,total RNA-seq,plus,none,encode_v3
ENCSR813BDU_P,cell line,HepG2,total RNA-seq,plus,none,encode_v3
ENCSR813BDU_M,cell line,HepG2,total RNA-seq,minus,none,encode_v3
ENCSR862HPO_M,cell line,HepG2,total RNA-seq,minus,none,encode_v3
ENCSR862HPO_P,cell line,HepG2,total RNA-seq,plus,none,encode_v3
ENCSR887ZSY_M,cell line,HepG2,total RNA-seq,minus,none,encode_v3
ENCSR887ZSY_P,cell line,HepG2,total RNA-seq,plus,none,encode_v3
ENCSR477RTP,cell line,IMR-90,DNase-seq,,none,encode_v3
ENCSR124DYB,cell line,IMR-90,Histone ChIP-seq,,H2AFZ,encode_v3
ENCSR424ZJH,cell line,IMR-90,Histone ChIP-seq,,H2AK5ac,encode_v3
ENCSR038MKB,cell line,IMR-90,Histone ChIP-seq,,H2AK9ac,encode_v3
ENCSR210RXE,cell line,IMR-90,Histone ChIP-seq,,H2BK120ac,encode_v3
ENCSR523ENE,cell line,IMR-90,Histone ChIP-seq,,H2BK12ac,encode_v3
ENCSR274TJB,cell line,IMR-90,Histone ChIP-seq,,H2BK15ac,encode_v3
ENCSR054IRX,cell line,IMR-90,Histone ChIP-seq,,H2BK20ac,encode_v3
ENCSR248KRU,cell line,IMR-90,Histone ChIP-seq,,H2BK5ac,encode_v3
ENCSR283STF,cell line,IMR-90,Histone ChIP-seq,,H3K14ac,encode_v3
ENCSR383CBN,cell line,IMR-90,Histone ChIP-seq,,H3K18ac,encode_v3
ENCSR942NME,cell line,IMR-90,Histone ChIP-seq,,H3K23ac,encode_v3
ENCSR002YRE,cell line,IMR-90,Histone ChIP-seq,,H3K27ac,encode_v3
ENCSR431UUY,cell line,IMR-90,Histone ChIP-seq,,H3K27me3,encode_v3
ENCSR437ORF,cell line,IMR-90,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR039ZLS,cell line,IMR-90,Histone ChIP-seq,,H3K4ac,encode_v3
ENCSR831JSP,cell line,IMR-90,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR672XZZ,cell line,IMR-90,Histone ChIP-seq,,H3K4me2,encode_v3
ENCSR087PFU,cell line,IMR-90,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR553OEU,cell line,IMR-90,Histone ChIP-seq,,H3K79me1,encode_v3
ENCSR579TJT,cell line,IMR-90,Histone ChIP-seq,,H3K79me1,encode_v3
ENCSR713QLX,cell line,IMR-90,Histone ChIP-seq,,H3K79me2,encode_v3
ENCSR219MYH,cell line,IMR-90,Histone ChIP-seq,,H3K9ac,encode_v3
ENCSR580LZO,cell line,IMR-90,Histone ChIP-seq,,H3K9me1,encode_v3
ENCSR055ZZY,cell line,IMR-90,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR804SRO,cell line,IMR-90,Histone ChIP-seq,,H4K20me1,encode_v3
ENCSR706RRA,cell line,IMR-90,Histone ChIP-seq,,H4K5ac,encode_v3
ENCSR004ZWW,cell line,IMR-90,Histone ChIP-seq,,H4K8ac,encode_v3
ENCSR444TMC,cell line,IMR-90,Histone ChIP-seq,,H4K8ac,encode_v3
ENCSR164RFI,cell line,IMR-90,Histone ChIP-seq,,H4K91ac,encode_v3
ENCSR957KYB,cell line,IMR-90,TF ChIP-seq,,BHLHE40,encode_v3
ENCSR000EFM,cell line,IMR-90,TF ChIP-seq,,CEBPB,encode_v3
ENCSR000EFC,cell line,IMR-90,TF ChIP-seq,,CHD1,encode_v3
ENCSR000EFI,cell line,IMR-90,TF ChIP-seq,,CTCF,encode_v3
ENCSR664OKA,cell line,IMR-90,TF ChIP-seq,,ELK1,encode_v3
ENCSR124AIG,cell line,IMR-90,TF ChIP-seq,,FOS,encode_v3
ENCSR000EFH,cell line,IMR-90,TF ChIP-seq,,MAFK,encode_v3
ENCSR000EFF,cell line,IMR-90,TF ChIP-seq,,MAZ,encode_v3
ENCSR197WGI,cell line,IMR-90,TF ChIP-seq,,NFE2L2,encode_v3
ENCSR000EFJ,cell line,IMR-90,TF ChIP-seq,,RAD21,encode_v3
ENCSR000EFG,cell line,IMR-90,TF ChIP-seq,,RCOR1,encode_v3
ENCSR000HPG,cell line,IMR-90,TF ChIP-seq,,SMC3,encode_v3
ENCSR513UQG,cell line,IMR-90,TF ChIP-seq,,USF2,encode_v3
ENCSR000CTN_M,cell line,IMR-90,polyA plus RNA-seq,minus,none,encode_v3
ENCSR000CTN_P,cell line,IMR-90,polyA plus RNA-seq,plus,none,encode_v3
ENCSR000CTP_M,cell line,IMR-90,polyA plus RNA-seq,minus,none,encode_v3
ENCSR000CTP_P,cell line,IMR-90,polyA plus RNA-seq,plus,none,encode_v3
ENCSR000CTQ_M,cell line,IMR-90,polyA plus RNA-seq,minus,none,encode_v3
ENCSR000CTQ_P,cell line,IMR-90,polyA plus RNA-seq,plus,none,encode_v3
ENCSR000CTK_M,cell line,IMR-90,total RNA-seq,minus,none,encode_v3
ENCSR000CTK_P,cell line,IMR-90,total RNA-seq,plus,none,encode_v3
ENCSR424FAZ_M,cell line,IMR-90,total RNA-seq,minus,none,encode_v3
ENCSR424FAZ_P,cell line,IMR-90,total RNA-seq,plus,none,encode_v3
ENCSR797RXV_M,cell line,IMR-90,total RNA-seq,minus,none,encode_v3
ENCSR797RXV_P,cell line,IMR-90,total RNA-seq,plus,none,encode_v3
ENCSR000EIP,cell line,Ishikawa,DNase-seq,,none,encode_v3
ENCSR000BQE,cell line,Ishikawa,TF ChIP-seq,,CTCF,encode_v3
ENCSR000BIY,cell line,Ishikawa,TF ChIP-seq,,ESR1,encode_v3
ENCSR000BIZ,cell line,Ishikawa,TF ChIP-seq,,ESR1,encode_v3
ENCSR000BQR,cell line,Ishikawa,TF ChIP-seq,,ESR1,encode_v3
ENCSR000BJC,cell line,Ishikawa,TF ChIP-seq,,NR3C1,encode_v3
ENCSR000BLB,cell line,Ishikawa,TF ChIP-seq,,NR3C1,encode_v3
ENCSR000BKI,cell line,Ishikawa,TF ChIP-seq,,POLR2A,encode_v3
ENCSR000BXZ,cell line,Ishikawa,polyA plus RNA-seq,,none,encode_v3
ENCSR000BYA,cell line,Ishikawa,polyA plus RNA-seq,,none,encode_v3
ENCSR000BYC,cell line,Ishikawa,polyA plus RNA-seq,,none,encode_v3
ENCSR000DVU,cell line,"Jurkat, Clone E6-1",Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR000BXX,cell line,"Jurkat, Clone E6-1",polyA plus RNA-seq,,none,encode_v3
ENCSR000EKN,cell line,K562,DNase-seq,,none,encode_v3
ENCSR000EKP,cell line,K562,DNase-seq,,none,encode_v3
ENCSR000EKQ,cell line,K562,DNase-seq,,none,encode_v3
ENCSR921NMD,cell line,K562,DNase-seq,,none,encode_v3
ENCSR000APC,cell line,K562,Histone ChIP-seq,,H2AFZ,encode_v3
ENCSR000AKQ,cell line,K562,Histone ChIP-seq,,H3K27me3,encode_v3
ENCSR000EWB,cell line,K562,Histone ChIP-seq,,H3K27me3,encode_v3
ENCSR000AKR,cell line,K562,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR000DWB,cell line,K562,Histone ChIP-seq,,H3K36me3,encode_v3
ENCSR000EWC,cell line,K562,Histone ChIP-seq,,H3K4me1,encode_v3
ENCSR000AKT,cell line,K562,Histone ChIP-seq,,H3K4me2,encode_v3
ENCSR000AKU,cell line,K562,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR000DWD,cell line,K562,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR000EWA,cell line,K562,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR668LDD,cell line,K562,Histone ChIP-seq,,H3K4me3,encode_v3
ENCSR000APD,cell line,K562,Histone ChIP-seq,,H3K79me2,encode_v3
ENCSR000AKV,cell line,K562,Histone ChIP-seq,,H3K9ac,encode_v3
ENCSR000EVZ,cell line,K562,Histone ChIP-seq,,H3K9ac,encode_v3
ENCSR000AKW,cell line,K562,Histone ChIP-seq,,H3K9me1,encode_v3
ENCSR000APE,cell line,K562,Histone ChIP-seq,,H3K9me3,encode_v3
ENCSR440VKE,cell line,K562,TF ChIP-seq,,ADNP,encode_v3
ENCSR241LIH,cell line,K562,TF ChIP-seq,,AFF1,encode_v3
ENCSR426URK,cell line,K562,TF ChIP-seq,,AFF1,encode_v3
ENCSR571BUF,cell line,K562,TF ChIP-seq,,ARHGAP35,encode_v3
ENCSR822CCM,cell line,K562,TF ChIP-seq,,ARID1B,encode_v3
ENCSR491EBY,cell line,K562,TF ChIP-seq,,ARID2,encode_v3
ENCSR000EFY,cell line,K562,TF ChIP-seq,,ARID3A,encode_v3
ENCSR155KHM,cell line,K562,TF ChIP-seq,,ARNT,encode_v3
ENCSR613NUC,cell line,K562,TF ChIP-seq,,ARNT,encode_v3
ENCSR669NFS,cell line,K562,TF ChIP-seq,,ARNT,encode_v3
ENCSR115BBC,cell line,K562,TF ChIP-seq,,ASH1L,encode_v3
ENCSR091GVJ,cell line,K562,TF ChIP-seq,,ATF1,encode_v3
ENCSR159OCC,cell line,K562,TF ChIP-seq,,ATF1,encode_v3
ENCSR869IUD,cell line,K562,TF ChIP-seq,,ATF2,encode_v3
ENCSR000BNU,cell line,K562,TF ChIP-seq,,ATF3,encode_v3
ENCSR028UIU,cell line,K562,TF ChIP-seq,,ATF3,encode_v3
ENCSR632DCH,cell line,K562,TF ChIP-seq,,ATF3,encode_v3
ENCSR145TSJ,cell line,K562,TF ChIP-seq,,ATF4,encode_v3
ENCSR972ZBV,cell line,K562,TF ChIP-seq,,ATF7,encode_v3
ENCSR000EGD,cell line,K562,TF ChIP-seq,,BACH1,encode_v3
