variant_type,delta_col,mean,std
insertion,D_BW_ENCSR583ALI,0.0019276738166809082,0.019529116390833445
insertion,D_BW_ENCSR862SCU,0.0019831448348600475,0.01427745026001406
insertion,D_BW_ENCSR804MAP,0.0001293901187270435,0.01972260282445273
insertion,D_BW_ENCSR634MAK,0.0002718848078998167,0.010653869362907398
insertion,D_BW_ENCSR426UWA,-0.0015733411063009234,0.026567499594132737
insertion,D_BW_ENCSR845WAQ,-6.480314838352488e-05,0.015399445468458952
insertion,D_BW_ENCSR894OYM,0.00024245924024439568,0.00631129764147039
insertion,D_BW_ENCSR470PLJ,-0.0007059538542334713,0.01733336048698224
insertion,D_BW_ENCSR316MNI,0.0011501125435330974,0.01103406234272509
insertion,D_BW_ENCSR000EJS,0.0006278299573642105,0.0119759730884813
insertion,D_BW_ENCSR000EJT,-0.0008734642569698505,0.012311759599569896
insertion,D_BW_ENCSR959ZXU,0.003141670529522113,0.016545209478942047
insertion,D_BW_ENCSR000AOC,0.00011133169060322776,0.013541656828992008
insertion,D_BW_ENCSR000APB,-0.0010026644414930202,0.012925665050937243
insertion,D_BW_ENCSR000DTY,-0.0015163150296282413,0.017948138817586928
insertion,D_BW_ENCSR000DTZ,0.0005605576643303259,0.020697666974564013
insertion,D_BW_ENCSR000APW,0.0015906420216631534,0.016206089550967837
insertion,D_BW_ENCSR000AOF,-0.0016494371108154752,0.01303984017934497
insertion,D_BW_ENCSR000DUA,2.4749271905244285e-05,0.009180323474758964
insertion,D_BW_ENCSR340WQU,-0.0019138611074703844,0.013644053177479588
insertion,D_BW_ENCSR000AOH,-0.0014386541807829443,0.013005002668122859
insertion,D_BW_ENCSR000AQO,0.0009809074117176568,0.015379679982524274
insertion,D_BW_ENCSR000EJV,-0.0012453225121569279,0.010559622680991778
insertion,D_BW_ENCSR149XIL,0.0019847519362150732,0.009411293530215732
insertion,D_BW_ENCSR000AOL,-0.0005049505340519236,0.013428249106834848
insertion,D_BW_ENCSR000DUE,-0.0012436046529172072,0.01666530165405639
insertion,D_BW_ENCSR000DUD,-0.0015735212546675952,0.022971498648599032
insertion,D_BW_ENCSR000APV,0.0028357972849660843,0.021968901260089498
insertion,D_BW_ENCSR000AMP,0.001131603966897993,0.014952626590481017
insertion,D_BW_ENCSR000DUF,0.0011287144760587322,0.016073874286229733
insertion,D_BW_ENCSR575RRX,-0.0007809209289835461,0.012252845869084171
insertion,D_BW_ENCSR000AMD,0.0002971122513956098,0.01777793568266908
insertion,D_BW_ENCSR000ATD,0.0010280551305457727,0.009457461090453192
insertion,D_BW_ENCSR477RTP,0.0005749975567433371,0.01697847045024114
insertion,D_BW_ENCSR002YRE,0.0017080191356032642,0.022196713360747876
insertion,D_BW_ENCSR431UUY,-0.0007904870296592143,0.012113170637812018
insertion,D_BW_ENCSR437ORF,-6.784565413176123e-05,0.025327193997879926
insertion,D_BW_ENCSR831JSP,0.0019029792565018384,0.019395361059813373
insertion,D_BW_ENCSR087PFU,0.0008987917828915724,0.0106439555166062
insertion,D_BW_ENCSR219MYH,0.0007759648472515505,0.01752345642430436
insertion,D_BW_ENCSR055ZZY,-0.001626451068849706,0.012983709397459206
insertion,D_BW_ENCSR000EIP,-0.0002652700267620941,0.014320016846325704
insertion,D_BW_ENCSR000DVU,-0.0005773826321559166,0.007041502725303494
insertion,D_BW_ENCSR000EKN,-0.0008145357245829568,0.01498293723985007
insertion,D_BW_ENCSR000EKP,-0.0018318130898831496,0.014157143860468575
insertion,D_BW_ENCSR000EKQ,-0.001759577598144759,0.014012023814130099
insertion,D_BW_ENCSR921NMD,-0.001413546391387484,0.010775022657846797
insertion,D_BW_ENCSR000AKQ,-0.0011035461923969325,0.020013390663024783
insertion,D_BW_ENCSR000EWB,-0.0032724907149129837,0.026054359530673993
insertion,D_BW_ENCSR000AKR,0.0021673890192117264,0.017577822871224988
insertion,D_BW_ENCSR000DWB,-3.5724977948772377e-05,0.024511991034096414
insertion,D_BW_ENCSR000EWC,-0.0008914159305060087,0.014594958816605842
insertion,D_BW_ENCSR000AKU,0.0016825007858561046,0.012631238790659865
insertion,D_BW_ENCSR000DWD,0.00043057594726334756,0.008560708867435594
insertion,D_BW_ENCSR000EWA,-0.0024720861840603955,0.01735020204317281
insertion,D_BW_ENCSR668LDD,-0.00013761022197666454,0.012155173545914975
insertion,D_BW_ENCSR000AKV,0.0011875206854806018,0.015893030740639254
insertion,D_BW_ENCSR000EVZ,-0.002082383899546381,0.015036692175889483
insertion,D_BW_ENCSR000APE,0.0012709209278448305,0.012856905702187638
insertion,D_BW_ENCSR426IEA,0.0008403881272273277,0.023721252893087727
insertion,D_BW_ENCSR955IXZ,0.0009832631296186306,0.010302902731905303
insertion,D_BW_ENCSR474VGQ,-0.0013449894848154551,0.013456326262388798
insertion,D_BW_ENCSR835YBD,-0.0006937713765386326,0.010131761859179314
insertion,D_BW_ENCSR976JHS,-0.0010256656070253742,0.011186127894006317
insertion,D_BW_ENCSR521AIV,2.736876259988813e-05,0.010433578085077264
insertion,D_BW_ENCSR719FEJ,0.0010244881928856693,0.015268201020978202
insertion,D_BW_ENCSR879WTY,-0.0013500887956192245,0.016414309883607075
insertion,D_BW_ENCSR630IBN,0.00121218455371572,0.019401432653002995
insertion,D_BW_ENCSR438PYA,5.06390386552953e-05,0.010391780116844322
insertion,D_BW_ENCSR660IQS,-0.0008737489358702702,0.010232921393699626
insertion,D_BW_ENCSR963HAR,-8.732080459594727e-05,0.010600151904216697
insertion,D_BW_ENCSR867UKC,0.00010255334982231481,0.01186560164408718
insertion,D_BW_ENCSR306VSH,-0.00039373227019808184,0.01290195606477847
insertion,D_BW_ENCSR910XKX,-0.0005453611487772927,0.008407045742573654
insertion,D_BW_ENCSR058SHN,-0.0003747806620241991,0.010667301040263963
insertion,D_BW_ENCSR978BQI,-0.00038754762108646223,0.008754520134552184
insertion,D_BW_ENCSR314EZY,-0.000755693040676971,0.011111712879399748
insertion,D_BW_ENCSR746ZPP,-0.0004585078403131286,0.011701251126801022
insertion,D_BW_ENCSR000EKT,-0.0014665842945895979,0.011199536147449592
insertion,D_BW_ENCSR000EKU,-0.0011320403262750425,0.013179207840408137
insertion,D_BW_ENCSR000DWF,-0.0001448833230716079,0.0068793330385806435
insertion,D_BW_ENCSR503BEM,0.0007758193941258672,0.016771719851857034
insertion,D_BW_ENCSR183CQK,-0.001296856065294636,0.009604911145837962
insertion,D_BW_ENCSR837SUQ,-0.001450444780178924,0.012302604870932156
insertion,D_BW_ENCSR036KFJ,-0.0011283528448930427,0.01607834026760966
insertion,D_BW_ENCSR657RRI,-0.0014177378433853833,0.010241126210321572
insertion,D_BW_ENCSR543IKB,-0.0017868315995629154,0.01217213046278078
insertion,D_BW_ENCSR884QDT,-0.0004043810403169091,0.008991494115867582
insertion,D_BW_ENCSR385SZQ,0.00167458092988427,0.014297363361372634
insertion,D_BW_ENCSR752EPH,0.0014035928605207757,0.012115120930539213
insertion,D_BW_ENCSR789VGQ,0.001338074901210728,0.012758201140573898
insertion,D_BW_ENCSR000EKZ,0.0004693434309603563,0.014227114010853395
insertion,D_BW_ENCSR000EWR,9.481230778480643e-05,0.016278118118917655
insertion,D_BW_ENCSR752UOD,-0.0007340734574332166,0.012919844948590855
insertion,D_BW_ENCSR000EWP,0.0014696708366052427,0.011161623855122938
insertion,D_BW_ENCSR761DLU,1.701846051571974e-05,0.012230803711158979
insertion,D_BW_ENCSR493NBY,0.0001666474698194817,0.017501482285338845
insertion,D_BW_ENCSR000DWJ,0.0009507305586515968,0.009786463272261785
insertion,D_BW_ENCSR985MIB,0.00033714299771323133,0.013230595063711824
insertion,D_BW_ENCSR056UBA,-0.0017971071734357235,0.01179277111663488
insertion,D_BW_ENCSR000EWQ,0.001018382275282447,0.012298435524458851
insertion,D_BW_ENCSR999WHE,0.0005321636128781447,0.01045555687901199
insertion,D_BW_ENCSR458LIB,1.5581721690163683e-05,0.015624797463806473
insertion,D_BW_ENCSR758OEC,0.0006496937417272312,0.011740238591904834
insertion,D_BW_ENCSR404LJZ,-0.0030415075928417606,0.018734002878865792
insertion,D_BW_ENCSR120LGC,-0.0007011089751969523,0.010748098330585105
insertion,D_BW_ENCSR094VCE,-9.063508973192813e-05,0.010592501832907891
insertion,D_BW_ENCSR361FWQ,0.00018611639293272103,0.010237154697178875
insertion,D_BW_ENCSR872PRJ,-0.00023454828048819927,0.009970306566508392
insertion,D_BW_ENCSR461LTR,-0.0007050735736960795,0.010254059635972031
insertion,D_BW_ENCSR301OGM,0.0012908884838445864,0.011204625061993488
insertion,D_BW_ENCSR662HMO,0.0020169793669857195,0.011534008959904049
insertion,D_BW_ENCSR000DWP,0.0008250092392537131,0.010301010417876212
insertion,D_BW_ENCSR265TEK,0.001877955536344158,0.018053403413692656
insertion,D_BW_ENCSR638HMQ,-0.0009174787286502212,0.012716055805484058
insertion,D_BW_ENCSR562JTY,3.841030063913829e-05,0.010696198552939809
insertion,D_BW_ENCSR011CSR,-0.0014414378066561115,0.00898467861282639
insertion,D_BW_ENCSR082NQB,-0.00043508054605170864,0.008611821597726192
insertion,D_BW_ENCSR327OGS,-0.0001653512912010079,0.007878676884131207
insertion,D_BW_ENCSR000EXE,-0.00010894794962299404,0.01269568795265001
insertion,D_BW_ENCSR000EXB,0.0007184601541775376,0.01796991600840902
insertion,D_BW_ENCSR000EXA,-0.00046235100546879556,0.025383217089378796
insertion,D_BW_ENCSR000EXD,5.20259586732779e-05,0.013168136843814847
insertion,D_BW_ENCSR000EXC,-0.0009678290851080595,0.02069036150890257
insertion,D_BW_ENCSR000EWZ,0.0006083548069000244,0.012328319112692774
insertion,D_BW_ENCSR597UDW,0.0007874044909406064,0.014125283358343066
insertion,D_BW_ENCSR859JNA,-0.0021968888702677256,0.01520975660564343
insertion,D_BW_ENCSR449AYM,-0.0013723253314174822,0.013924061415859296
insertion,D_BW_ENCSR184QUS,-0.0016255187454508311,0.01685532137568365
insertion,D_BW_ENCSR422JNY,0.00039822530390611337,0.007126357921233715
insertion,D_BW_ENCSR076JBA,-0.0003079300496115613,0.009778895289733656
insertion,D_BW_ENCSR189AGR,7.828002545370985e-05,0.01212057327912432
insertion,D_BW_ENCSR857GMX,0.00011997925701426036,0.012875568178190728
insertion,D_BW_ENCSR867TPP,-0.00038646228277861185,0.01183855675591626
insertion,D_BW_ENCSR638FRE,-4.012104290634839e-05,0.013273905710433489
insertion,D_BW_ENCSR581LZU,-0.0012934537076238375,0.017188665294651753
insertion,D_BW_ENCSR548PZS,-0.0004621828669932351,0.010872860108304877
insertion,D_BW_ENCSR996GHD,-0.0006953571269761271,0.010715439798060807
insertion,D_BW_ENCSR604JFH,0.0004333702485952804,0.009502499444623672
insertion,D_BW_ENCSR489NAM,0.001932407048211169,0.01429736291581395
insertion,D_BW_ENCSR447ZGY,0.0006521499868649155,0.00941282228712461
insertion,D_BW_ENCSR243AIS,-0.0010430323543833262,0.012346596391162394
insertion,D_BW_ENCSR060WGK,0.0001899648958177709,0.018381916300869775
insertion,D_BW_ENCSR005SXO,0.00042175623907971736,0.01160062114857113
insertion,D_BW_ENCSR389WWC,-0.0004136064159336375,0.009027035104883206
insertion,D_BW_ENCSR826UTD,-0.0014412718922344606,0.012738978289203581
insertion,D_BW_ENCSR881TWJ,-0.000979025417299413,0.013995346291661064
insertion,D_BW_ENCSR849APH,-0.0012847794525658906,0.016170028351750153
insertion,D_BW_ENCSR566UMF,-0.0007295657449693822,0.013106443875391838
insertion,D_BW_ENCSR275NCH,-0.0007131273177132677,0.008768458004372376
insertion,D_BW_ENCSR197QXT,-0.001908227134106764,0.01135521043241952
insertion,D_BW_ENCSR339ZMJ,-0.0001777588431514911,0.008728697149602439
insertion,D_BW_ENCSR940NLN,0.0005423101916242002,0.017086296782910872
insertion,D_BW_ENCSR769FOC,5.071599092056502e-05,0.014030982814952346
insertion,D_BW_ENCSR726LZG,-0.001194161265643675,0.014480224669852312
insertion,D_BW_ENCSR402SJV,0.00018914777841140974,0.013111014006347486
insertion,D_BW_ENCSR913MGR,0.00019814229723232895,0.008061402724669264
insertion,D_BW_ENCSR441JWF,-0.000485841907672028,0.011078450918121228
insertion,D_BW_ENCSR945KBK,-0.0002809175804479798,0.010032329139629224
insertion,D_BW_ENCSR555TAX,0.0005168772455471665,0.008602226719397454
insertion,D_BW_ENCSR000EXK,-0.0006491137084676258,0.019661488798461028
insertion,D_BW_ENCSR000FCO,-0.0005352203525714021,0.009132673724716978
insertion,D_BW_ENCSR000FCM,3.778801035525194e-05,0.010077917035640512
insertion,D_BW_ENCSR000EXJ,0.0002563150961007645,0.01818539881785579
insertion,D_BW_ENCSR000DXB,1.6319217966563666e-05,0.008085673403961121
insertion,D_BW_ENCSR000EXI,-0.00021187004758350885,0.006360761212658282
insertion,D_BW_ENCSR337IRF,0.0010115686637252124,0.015187659269246288
insertion,D_BW_ENCSR429RHR,0.0003840683111503943,0.012949583878757722
insertion,D_BW_ENCSR594NOE,0.0006657104883620988,0.016090895493009325
insertion,D_BW_ENCSR203KEU,0.0009912265770470917,0.013095488669142634
insertion,D_BW_ENCSR987PNT,-0.0005542195554989487,0.013278387122255694
insertion,D_BW_ENCSR700ILE,8.310533281582505e-05,0.012213572381462656
insertion,D_BW_ENCSR620WAR,-0.001687027625183561,0.0138574313155363
insertion,D_BW_ENCSR008SDL,-1.4439447602229332e-05,0.02212995225320976
insertion,D_BW_ENCSR946MVP,0.00033177012827858996,0.011553163630781313
insertion,D_BW_ENCSR835MMN,-0.0012074949136420862,0.01628324068197332
insertion,D_BW_ENCSR152QRE,-0.0014106431114139842,0.01584852894904254
insertion,D_BW_ENCSR000DXL,-0.0008143462351898648,0.007340541939531181
insertion,D_BW_ENCSR287VPM,-0.0013390138967713312,0.011422905043046777
insertion,D_BW_ENCSR111QAW,-0.0013861224722506395,0.013236592421714483
insertion,D_BW_ENCSR679CHH,-0.000699034822520925,0.009915830915941592
insertion,D_BW_ENCSR000FCU,0.0017636320484218312,0.016772512044360026
insertion,D_BW_ENCSR564IGJ,-0.0008506499119658969,0.01302627020843195
insertion,D_BW_ENCSR000DXP,0.0008793860229093637,0.0163265813569764
insertion,D_BW_ENCSR914QOK,-0.0008067906792484113,0.010891869814941899
insertion,D_BW_ENCSR000DXO,0.0002641126291075749,0.02601999038414911
insertion,D_BW_ENCSR978CNH,-0.0009940271057299714,0.013888261511904898
insertion,D_BW_ENCSR000FCR,0.0009095957919732848,0.01755898074544287
insertion,D_BW_ENCSR661BMA,-0.0013864151577451336,0.010219497874789022
insertion,D_BW_ENCSR000DXR,-0.0005838430639523178,0.007757559939896189
insertion,D_BW_ENCSR000FCS,-0.0008843990404214432,0.008724656360332388
insertion,D_BW_ENCSR975GZA,-0.001817351846552607,0.012008486666909528
insertion,D_BW_ENCSR121INC,-0.001128607276660293,0.010512782534895347
insertion,D_BW_ENCSR000FCT,-0.0011014333411828794,0.008057451480780265
insertion,D_BW_ENCSR657OGA,-0.000489056555192862,0.006549185850961567
insertion,D_BW_ENCSR307DQT,0.0004452787228484652,0.008286119513678178
insertion,D_BW_ENCSR511OIE,-0.0008383758032499854,0.012021018325534235
insertion,D_BW_ENCSR316KHQ,-0.0003302742296190404,0.0077855353978257495
insertion,D_BW_ENCSR494LJG,-0.0006041010813926582,0.007365718697354862
insertion,D_BW_ENCSR587FCM,0.000531916298083405,0.009512224116806838
insertion,D_BW_ENCSR217SET,0.0027234781144270257,0.014967539136371173
insertion,D_BW_ENCSR000ELS,-0.00030109642156914097,0.012275309051356188
insertion,D_BW_ENCSR656PGJ,-0.0003699731470933601,0.019022449219920416
insertion,D_BW_ENCSR485ZKB,-0.0014466234107515705,0.0194592856542064
insertion,D_BW_ENCSR734QPK,-0.00040999321795221583,0.02352142032440444
insertion,D_BW_ENCSR615YKN,-0.0007538421830134605,0.024120348027664114
insertion,D_BW_ENCSR595KPI,-0.0012650890136832623,0.014319012902539844
insertion,D_BW_ENCSR550GSE,-0.0011700462939134284,0.024661731171548597
insertion,D_BW_ENCSR597ULV,0.0001622367261061028,0.012941678991097078
insertion,D_BW_ENCSR000DXU,-0.0004414026416949372,0.007124106298099387
insertion,D_BW_ENCSR000DXY,-0.0011388468208597667,0.00636269922471979
insertion,D_BW_ENCSR000DXZ,-0.0006949532387861565,0.00662682341316939
insertion,D_BW_ENCSR383SNM,0.0001425169297118685,0.015620125988637412
insertion,D_BW_ENCSR505OPZ,0.0006226149957571456,0.02118744044510343
insertion,D_BW_ENCSR100PNV,-0.001992573489004107,0.02034463277048844
insertion,D_BW_ENCSR067BNI,-0.000292644571902147,0.015163802594814977
insertion,D_BW_ENCSR307OAJ,-0.0018075989253485381,0.01543952816762833
insertion,D_BW_ENCSR888WZL,-0.003029659168044133,0.016199551357904844
insertion,D_BW_ENCSR704BRU,-0.0021796942646823713,0.018636467667132332
insertion,D_BW_ENCSR440QMR,0.0014268142073901732,0.017792019588507655
insertion,D_BW_ENCSR014FPY,0.0013901453409621964,0.016408323900917954
insertion,D_BW_ENCSR261SMF,0.0006228338426618433,0.014852344394022618
insertion,D_BW_ENCSR875QDS,0.0020240990083609054,0.021754904665921747
insertion,D_BW_ENCSR916MHZ,0.000566182296667526,0.016947148728893816
insertion,D_BW_ENCSR173ZMH,0.0020643779590948305,0.022120824990909286
insertion,D_BW_ENCSR857LLS,0.00038151554207303633,0.01981928254106567
insertion,D_BW_ENCSR263ELQ,-6.588848669137527e-05,0.016524454250211408
insertion,D_BW_ENCSR681AIW,0.00013040918022838992,0.019693122390711575
insertion,D_BW_ENCSR941YPY,0.00029323705986364563,0.010475370720641659
insertion,D_BW_ENCSR581YZL,0.0008069294602123659,0.013237305764793646
insertion,D_BW_ENCSR619YUY,-0.0005777851859135414,0.029340141069407796
insertion,D_BW_ENCSR276ZBE,0.0016029370364858144,0.015055197481709871
insertion,D_BW_ENCSR236XRR,0.0011733757026159942,0.007958186193078776
insertion,D_BW_ENCSR848EZM,-0.0015289303082138745,0.021474744482990877
insertion,D_BW_ENCSR558XOU,0.001572888733735725,0.010906986581743399
insertion,D_BW_ENCSR429YAE,0.00031491936142764875,0.013661225180021967
insertion,D_BW_ENCSR743JIT,0.0006241473689008115,0.009449067595188028
insertion,D_BW_ENCSR467FMR,-0.0008344681405309421,0.020859562621936233
insertion,D_BW_ENCSR235APD,0.0008027277775664828,0.014153879740855272
insertion,D_BW_ENCSR505JQC,0.0007925620719568053,0.007012104480088884
insertion,D_BW_ENCSR842ASU,-0.0017701013764338707,0.01139952143569552
insertion,D_BW_ENCSR979TIC,0.001286740178492532,0.009724076037273545
insertion,D_BW_ENCSR792NZO,-0.00036810049370153625,0.011003012430988064
insertion,D_BW_ENCSR034LMV,-0.0005838701974100141,0.015399589311552985
insertion,D_BW_ENCSR729GQT,0.0001274672017168643,0.01619375479506694
insertion,D_BW_ENCSR352UID,0.0008529380186280208,0.009307781614936055
insertion,D_BW_ENCSR499WAQ,-0.0010294896453174193,0.021689441022308287
insertion,D_BW_ENCSR996FWI,0.0008646850265673738,0.013268878891822442
insertion,D_BW_ENCSR989RAL,0.0010612776030355425,0.007697504201583299
insertion,D_BW_ENCSR166KLM,-5.810474281880393e-05,0.011630991877493198
insertion,D_BW_ENCSR214WRA,0.0008624414009834404,0.010396061619154249
insertion,D_BW_ENCSR000EKJ,-0.001554969086575864,0.012400609631601351
insertion,D_BW_ENCSR000EKK,-0.0007411312701097175,0.01186598950966681
insertion,D_BW_ENCSR000ELV,-0.0011809454925024688,0.010898952178156415
insertion,D_BW_ENCSR405TXU,0.0010978695171982495,0.01545841854799248
insertion,D_BW_ENCSR769HUN,-0.001310804886604423,0.014774476074578413
insertion,D_BW_ENCSR136ZNV,-0.00245521806958896,0.029943095659144107
insertion,D_BW_ENCSR115VDV,-0.001152161341994556,0.017930383594018617
insertion,D_BW_ENCSR367VRA,-0.0015057992579332038,0.009775588001209585
insertion,D_BW_ENCSR162VXO,-0.001962792517533943,0.01364094426377983
insertion,D_BW_ENCSR201GCJ,-0.0010869071554781785,0.00894807256121884
insertion,D_BW_ENCSR626RVD,-0.0003684505597868962,0.0140022224434934
insertion,D_BW_ENCSR905TYC,-0.0007546855442559542,0.014856726405533384
insertion,D_BW_ENCSR472SEY,-0.0008525523676801084,0.013694168789543151
insertion,D_BW_ENCSR375IXS,-0.0025718648042251813,0.019346230167547912
insertion,D_BW_ENCSR301AEA,-0.0036166465994137437,0.02108127601327497
insertion,D_BW_ENCSR849YFO,-0.0015183798412778484,0.008632365952140501
insertion,D_BW_ENCSR592ETL,-0.0005907620956648642,0.011742828292074483
insertion,D_BW_ENCSR247PYK,-0.0011705862942026622,0.007906925052584253
insertion,D_BW_ENCSR842KCP,-0.0003147805804636941,0.013236614294596848
insertion,D_BW_ENCSR000NPF,0.002458668911634986,0.01354791202471646
insertion,D_BW_ENCSR000DSM,-0.00024712663977893433,0.018503116596264007
insertion,D_BW_ENCSR864LRY,0.00125755480865934,0.008921330768193273
insertion,D_BW_ENCSR000DSI,0.0006898183431198348,0.01990912548402679
insertion,D_BW_ENCSR994NPK,0.0009155869483947754,0.009476435056855928
insertion,D_BW_ENCSR276OLB,0.0008076749630828402,0.009581731192923396
insertion,D_BW_ENCSR000DSP,1.834755513205457e-05,0.010337204524207756
insertion,D_BW_ENCSR652QNW,0.00018323179501206126,0.005509871488228854
insertion,D_BW_ENCSR269ULZ,0.0016710344535201343,0.011523825046782815
insertion,D_BW_ENCSR000EMV,-0.0006241220146862428,0.012529782182597288
insertion,D_BW_ENCSR000DSJ,0.0014714225014643883,0.011989623641220535
insertion,D_BW_ENCSR000DSF,0.0004970724902935882,0.021890448196884207
insertion,D_BW_ENCSR000DSD,0.0005566749110150693,0.012684804955801807
insertion,D_BW_ENCSR000DSK,0.0005542360134978793,0.013578753338659997
insertion,D_BW_ENCSR000DSG,0.0003960408381561735,0.0230365235567848
insertion,D_BW_ENCSR000DSO,-0.00018385497491751144,0.005661872348475719
insertion,D_BW_ENCSR360XIS,-0.0010666077706351208,0.009491913003694584
insertion,D_BW_ENCSR747HAM,-0.0012858140824446038,0.019869448967838283
insertion,D_BW_ENCSR690GLT,-0.00034764586989559343,0.011717455799116198
insertion,D_BW_ENCSR136ZLJ,-0.0007413661302025638,0.02140194864857697
insertion,D_BW_ENCSR235CEI,0.0006587376345449419,0.011910429914052913
insertion,D_BW_ENCSR166KPV,-0.0008865456972549211,0.010888773123853501
insertion,D_BW_ENCSR200ETW,-0.0009147982988784563,0.024069260766761854
insertion,D_BW_ENCSR273IYV,-9.011599554944394e-05,0.007500242389256853
insertion,D_BW_ENCSR677EZB,-0.0013548963105500635,0.021517621694597002
insertion,D_BW_ENCSR037RJI,0.000794520573829537,0.015174677362273735
insertion,D_BW_ENCSR194TFK,0.0021918896418898852,0.018340657662356097
insertion,D_BW_ENCSR446ZCY,0.0005811208219670537,0.012243322244673907
insertion,D_BW_ENCSR823BHO,0.0011671185493469238,0.012170066277603043
insertion,D_BW_ENCSR000EMK,4.007567220659398e-05,0.009548747365607105
insertion,D_BW_ENCSR115YPI,0.0011708078099720513,0.009116748204751326
insertion,D_BW_ENCSR328UMC,7.85402397611248e-06,0.009483232348435988
insertion,D_BW_ENCSR362JSZ,0.00114250939283798,0.010881076261683106
insertion,D_BW_ENCSR420NOA,0.000882319994826815,0.011177397180929458
insertion,D_BW_ENCSR493IAY,0.0005050563990180172,0.009845823525579726
insertion,D_BW_ENCSR564JUY,0.000777139592526564,0.01752750246440502
insertion,D_BW_ENCSR845CFB,-0.000106215921800528,0.01598851465863894
insertion,D_BW_ENCSR855FOP,0.0013715010970386107,0.011110927530804617
insertion,D_BW_ENCSR937UWI,-0.00016236794528676503,0.010187071218633565
insertion,D_BW_ENCSR364MFN,-0.0008893951551238102,0.008206715821353688
insertion,D_BW_ENCSR507UDH,0.0008409405822184549,0.011347621084277924
insertion,D_BW_ENCSR637RLN,0.00042648724655606856,0.007442050649098439
insertion,D_BW_ENCSR034BEQ,0.0003364624372169153,0.01075270620845411
insertion,D_BW_ENCSR689QUB,0.0010119996853728793,0.010026719766774344
insertion,D_BW_ENCSR442ZOI,0.0001688194808675282,0.007849934476439443
insertion,D_BW_ENCSR850ODD,0.0006793661793666099,0.007564345777828405
insertion,D_BW_ENCSR758GMX,-0.0001542007745201908,0.006643927643688866
insertion,D_BW_ENCSR224FOA,-0.0006298711940423766,0.00924593833145835
insertion,D_BW_ENCSR731QLJ,0.0001877194909907099,0.01234268128815973
insertion,D_BW_ENCSR013KEC,7.54341260710759e-05,0.017177925398102284
insertion,D_BW_ENCSR832JVP,-0.0007589134707379697,0.01590996911746832
insertion,D_BW_ENCSR824UNY,0.0005910623429426507,0.014405413886014047
insertion,D_BW_ENCSR065HOR,-0.002888620344560538,0.021172381555336312
insertion,D_BW_ENCSR501JET,-0.00304261606131027,0.01850069728509679
insertion,D_BW_ENCSR701KJD,-0.0028718042729505852,0.014597581149789879
insertion,D_BW_ENCSR746CUY,0.0009276893601488711,0.014804498620130562
insertion,D_BW_ENCSR714DIF,0.0010621561043298066,0.018996910039346043
insertion,D_BW_ENCSR473PNT,7.697406099803412e-05,0.018845588415187364
insertion,D_BW_ENCSR405AXO,0.001734642395332678,0.015709272981938804
insertion,D_BW_ENCSR144RXL,0.0010581665964268926,0.023662010800432856
insertion,D_BW_ENCSR664KWY,0.000968328162805358,0.01588771518594389
insertion,D_BW_ENCSR441SAT,0.0006112207227678442,0.016362406376933536
insertion,D_BW_ENCSR839PUY,-7.790860845081842e-05,0.017402977575200537
insertion,D_BW_ENCSR000EMX,0.0004781822660076084,0.01131777782827339
insertion,D_BW_ENCSR931WLE,-0.0013034668431353214,0.020216434466491257
insertion,D_BW_ENCSR000DSL,0.00017388721010578212,0.016290130592741682
insertion,D_BW_ENCSR000DSH,0.0008401941897264167,0.02169371413993186
insertion,D_BW_ENCSR100LWU,0.0006363836687002609,0.014067736230701056
insertion,D_BW_ENCSR410FIQ,-0.002181354743331226,0.020274392733153197
insertion,D_BW_ENCSR000DSE,0.0012060328206019615,0.009314730239940602
insertion,D_BW_ENCSR887ZPC,0.0007563304545274421,0.012248933672205036
insertion,D_BW_ENCSR113LFZ,-0.0009659635486887463,0.008189242871045228
insertion,D_BW_ENCSR290EHP,-0.0021960210444322273,0.015892965845380136
insertion,D_BW_ENCSR922CAT,-0.0009520596532679316,0.008836271128754077
insertion,D_BW_ENCSR691BNO,-0.0009035859534989542,0.007718186951593598
insertion,D_BW_ENCSR000ANV,-0.00042319297790527344,0.0164911770370568
insertion,D_BW_ENCSR000ATI,-0.0009802095036008465,0.013409284490472054
insertion,D_BW_ENCSR000ANW,-0.00028431282114626757,0.020486740192330762
insertion,D_BW_ENCSR000ANX,-0.0007333475262371462,0.013793536770424613
insertion,D_BW_ENCSR000ANZ,5.516142987493259e-05,0.010026279575420387
insertion,D_BW_ENCSR000AOY,-0.00014148719275175635,0.01283128764936997
insertion,D_BW_ENCSR000AQM,0.001213285905211719,0.012855934534888721
insertion,D_BW_ENCSR124VOE,-0.0017800357804369572,0.011253359387233522
insertion,D_BW_ENCSR654VRX,-0.0013994151976571155,0.008425784971415289
insertion,D_BW_ENCSR714KGG,-0.001693919078627629,0.01711809989239164
insertion,D_BW_ENCSR608VNA,-0.0004265593059027373,0.008108697365002757
insertion,D_BW_ENCSR531QHM,-0.0018523375489818516,0.012974698463564572
insertion,D_BW_ENCSR405NQJ,-0.0006233289170621047,0.009274497441926901
insertion,D_BW_ENCSR963ALV,-0.00040311822250707824,0.014168351143918042
insertion,D_BW_ENCSR449AXO,-5.183380041549455e-06,0.010923419850781366
insertion,D_BW_ENCSR139PIA,0.0005902736934263314,0.010069592300445887
